"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"PE41",-7.30449607070166,39.8726594225594,"Erinaceus europaeus","Insectivoros",1,1
"PE41",-7.30449607070166,39.8726594225594,"Lepus granatensis","Lagomorfos",0,NA
"PF14",-7.63162783474678,41.0481078976005,"Galemys pyrenaicus","Insectivoros",0,NA
"PF14",-7.63162783474678,41.0481078976005,"Martes foina","Carnivoros",1,1
"PF14",-7.63162783474678,41.0481078976005,"Capreolus capreolus","Artiodactilos",1,0
"PF14",-7.63162783474678,41.0481078976005,"Sus scrofa","Artiodactilos",0,NA
"PF14",-7.63162783474678,41.0481078976005,"Herpestes ichneumon","Carnivoros",1,0
"PF14",-7.63162783474678,41.0481078976005,"Vulpes vulpes","Carnivoros",1,1
"PF14",-7.63162783474678,41.0481078976005,"Canis lupus","Carnivoros",1,0
"PF14",-7.63162783474678,41.0481078976005,"Sus scrofa","Artiodactilos",1,0
"PF14",-7.63162783474678,41.0481078976005,"Martes foina","Carnivoros",NA,NA
"PF14",-7.63162783474678,41.0481078976005,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF14",-7.63162783474678,41.0481078976005,"Martes martes","Carnivoros",1,-1
"PF14",-7.63162783474678,41.0481078976005,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PF17",-7.62599153699209,41.3182688516131,"Felis silvestris","Carnivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Sorex granarius","Insectivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Mus spretus","Roedores",1,1
"PF17",-7.62599153699209,41.3182688516131,"Canis lupus","Carnivoros",1,0
"PF17",-7.62599153699209,41.3182688516131,"Apodemus sylvaticus","Roedores",1,1
"PF17",-7.62599153699209,41.3182688516131,"Microtus agrestis","Roedores",1,1
"PF17",-7.62599153699209,41.3182688516131,"Canis lupus","Carnivoros",0,NA
"PF17",-7.62599153699209,41.3182688516131,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF17",-7.62599153699209,41.3182688516131,"Galemys pyrenaicus","Insectivoros",0,NA
"PF17",-7.62599153699209,41.3182688516131,"Herpestes ichneumon","Carnivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Vulpes vulpes","Carnivoros",1,0
"PF17",-7.62599153699209,41.3182688516131,"Crocidura russula","Insectivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Genetta genetta","Carnivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Microtus lusitanicus","Roedores",1,1
"PF17",-7.62599153699209,41.3182688516131,"Sus scrofa","Artiodactilos",1,0
"PF17",-7.62599153699209,41.3182688516131,"Martes foina","Carnivoros",1,1
"PF17",-7.62599153699209,41.3182688516131,"Rattus rattus","Roedores",1,1
"PF17",-7.62599153699209,41.3182688516131,"Meles meles","Carnivoros",NA,NA
"PF17",-7.62599153699209,41.3182688516131,"Lutra lutra","Carnivoros",0,NA
"PF17",-7.62599153699209,41.3182688516131,"Capreolus capreolus","Artiodactilos",1,0
"PF17",-7.62599153699209,41.3182688516131,"Martes foina","Carnivoros",NA,NA
"PF17",-7.62599153699209,41.3182688516131,"Sciurus vulgaris","Roedores",0,NA
"PF22",-7.51671358600477,40.8665284216161,"Sciurus vulgaris","Roedores",1,1
"PF22",-7.51671358600477,40.8665284216161,"Canis lupus","Carnivoros",0,NA
"PF22",-7.51671358600477,40.8665284216161,"Martes foina","Carnivoros",NA,NA
"PF22",-7.51671358600477,40.8665284216161,"Herpestes ichneumon","Carnivoros",1,0
"PF22",-7.51671358600477,40.8665284216161,"Sus scrofa","Artiodactilos",1,0
"PF22",-7.51671358600477,40.8665284216161,"Lutra lutra","Carnivoros",0,NA
"PF22",-7.51671358600477,40.8665284216161,"Lepus granatensis","Lagomorfos",1,1
"PF22",-7.51671358600477,40.8665284216161,"Canis lupus","Carnivoros",1,0
"PF22",-7.51671358600477,40.8665284216161,"Martes foina","Carnivoros",1,1
"PF22",-7.51671358600477,40.8665284216161,"Meles meles","Carnivoros",NA,NA
"PF22",-7.51671358600477,40.8665284216161,"Galemys pyrenaicus","Insectivoros",0,NA
"PF22",-7.51671358600477,40.8665284216161,"Capreolus capreolus","Artiodactilos",1,0
"PF22",-7.51671358600477,40.8665284216161,"Vulpes vulpes","Carnivoros",1,1
"PF22",-7.51671358600477,40.8665284216161,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF22",-7.51671358600477,40.8665284216161,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PF22",-7.51671358600477,40.8665284216161,"Lepus granatensis","Lagomorfos",0,NA
"PF41",-7.28180836803163,40.7731885093893,"Canis lupus","Carnivoros",1,0
"PF41",-7.28180836803163,40.7731885093893,"Martes foina","Carnivoros",1,1
"PF41",-7.28180836803163,40.7731885093893,"Vulpes vulpes","Carnivoros",1,1
"PF41",-7.28180836803163,40.7731885093893,"Sus scrofa","Artiodactilos",0,NA
"PF41",-7.28180836803163,40.7731885093893,"Sus scrofa","Artiodactilos",1,0
"PF41",-7.28180836803163,40.7731885093893,"Martes martes","Carnivoros",1,-1
"PF41",-7.28180836803163,40.7731885093893,"Lepus granatensis","Lagomorfos",1,0
"PF41",-7.28180836803163,40.7731885093893,"Herpestes ichneumon","Carnivoros",1,0
"PF41",-7.28180836803163,40.7731885093893,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF41",-7.28180836803163,40.7731885093893,"Canis lupus","Carnivoros",0,NA
"PF41",-7.28180836803163,40.7731885093893,"Lutra lutra","Carnivoros",1,0
"PF41",-7.28180836803163,40.7731885093893,"Martes foina","Carnivoros",NA,NA
"PF41",-7.28180836803163,40.7731885093893,"Genetta genetta","Carnivoros",1,1
"PF41",-7.28180836803163,40.7731885093893,"Capreolus capreolus","Artiodactilos",1,0
"PF41",-7.28180836803163,40.7731885093893,"Lutra lutra","Carnivoros",0,NA
"PF54",-7.15587748973239,41.0414755804113,"Lutra lutra","Carnivoros",0,NA
"PF54",-7.15587748973239,41.0414755804113,"Sus scrofa","Artiodactilos",0,NA
"PF54",-7.15587748973239,41.0414755804113,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF54",-7.15587748973239,41.0414755804113,"Canis lupus","Carnivoros",1,0
"PF54",-7.15587748973239,41.0414755804113,"Capreolus capreolus","Artiodactilos",1,0
"PF54",-7.15587748973239,41.0414755804113,"Genetta genetta","Carnivoros",1,1
"PF54",-7.15587748973239,41.0414755804113,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PF54",-7.15587748973239,41.0414755804113,"Meles meles","Carnivoros",1,0
"PF54",-7.15587748973239,41.0414755804113,"Sus scrofa","Artiodactilos",1,0
"PF54",-7.15587748973239,41.0414755804113,"Lepus granatensis","Lagomorfos",0,NA
"PF54",-7.15587748973239,41.0414755804113,"Herpestes ichneumon","Carnivoros",1,0
"PF54",-7.15587748973239,41.0414755804113,"Lepus granatensis","Lagomorfos",1,0
"PF54",-7.15587748973239,41.0414755804113,"Felis silvestris","Carnivoros",1,1
"PF54",-7.15587748973239,41.0414755804113,"Martes foina","Carnivoros",1,1
"PF54",-7.15587748973239,41.0414755804113,"Vulpes vulpes","Carnivoros",1,1
"PF54",-7.15587748973239,41.0414755804113,"Martes foina","Carnivoros",NA,NA
"PF54",-7.15587748973239,41.0414755804113,"Lutra lutra","Carnivoros",1,0
"PF54",-7.15587748973239,41.0414755804113,"Herpestes ichneumon","Carnivoros",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Oryctolagus cuniculus","Lagomorfos",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Lepus granatensis","Lagomorfos",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Sciurus vulgaris","Roedores",1,-1
"PF75",-6.91522362618797,41.1274449517087,"Vulpes vulpes","Carnivoros",1,0
"PF75",-6.91522362618797,41.1274449517087,"Lepus granatensis","Lagomorfos",1,0
"PF75",-6.91522362618797,41.1274449517087,"Sus scrofa","Artiodactilos",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Martes foina","Carnivoros",1,0
"PF75",-6.91522362618797,41.1274449517087,"Herpestes ichneumon","Carnivoros",1,1
"PF75",-6.91522362618797,41.1274449517087,"Lutra lutra","Carnivoros",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Sus scrofa","Artiodactilos",1,0
"PF75",-6.91522362618797,41.1274449517087,"Martes foina","Carnivoros",NA,NA
"PF75",-6.91522362618797,41.1274449517087,"Martes martes","Carnivoros",1,-1
"PF75",-6.91522362618797,41.1274449517087,"Oryctolagus cuniculus","Lagomorfos",1,0
"PF75",-6.91522362618797,41.1274449517087,"Herpestes ichneumon","Carnivoros",0,NA
"PF75",-6.91522362618797,41.1274449517087,"Capreolus capreolus","Artiodactilos",1,0
"QF19",-6.42498864317977,41.4777885529619,"Mustela nivalis","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Arvicola sapidus","Roedores",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Microtus lusitanicus","Roedores",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Apodemus sylvaticus","Roedores",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Vulpes vulpes","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Lepus granatensis","Lagomorfos",1,1
"QF19",-6.42498864317977,41.4777885529619,"Crocidura russula","Insectivoros",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Oryctolagus cuniculus","Lagomorfos",1,0
"QF19",-6.42498864317977,41.4777885529619,"Microtus lusitanicus","Roedores",1,1
"QF19",-6.42498864317977,41.4777885529619,"Apodemus sylvaticus","Roedores",1,1
"QF19",-6.42498864317977,41.4777885529619,"Martes foina","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Crocidura russula","Insectivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Microtus cabrerae","Roedores",1,0
"QF19",-6.42498864317977,41.4777885529619,"Arvicola sapidus","Roedores",1,1
"QF19",-6.42498864317977,41.4777885529619,"Canis lupus","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Mus musculus","Roedores",1,0
"QF19",-6.42498864317977,41.4777885529619,"Felis silvestris","Carnivoros",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Mus spretus","Roedores",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Sus scrofa","Artiodactilos",1,1
"QF19",-6.42498864317977,41.4777885529619,"Martes foina","Carnivoros",NA,NA
"QF19",-6.42498864317977,41.4777885529619,"Oryctolagus cuniculus","Lagomorfos",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Genetta genetta","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Lutra lutra","Carnivoros",1,1
"QF19",-6.42498864317977,41.4777885529619,"Canis lupus","Carnivoros",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Herpestes ichneumon","Carnivoros",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Sus scrofa","Artiodactilos",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Capreolus capreolus","Artiodactilos",1,1
"QF19",-6.42498864317977,41.4777885529619,"Lepus granatensis","Lagomorfos",0,NA
"QF19",-6.42498864317977,41.4777885529619,"Mus spretus","Roedores",1,1
"QF19",-6.42498864317977,41.4777885529619,"Herpestes ichneumon","Carnivoros",1,1
"NG21",-8.69960254682946,41.6863755339788,"Lutra lutra","Carnivoros",0,NA
"NG21",-8.69960254682946,41.6863755339788,"Erinaceus europaeus","Insectivoros",1,1
"NG21",-8.69960254682946,41.6863755339788,"Canis lupus","Carnivoros",1,1
"NG21",-8.69960254682946,41.6863755339788,"Mustela erminea","Carnivoros",NA,NA
"NG21",-8.69960254682946,41.6863755339788,"Neovison vison","Carnivoros",NA,NA
"NG21",-8.69960254682946,41.6863755339788,"Capreolus capreolus","Artiodactilos",1,0
"NG21",-8.69960254682946,41.6863755339788,"Oryctolagus cuniculus","Lagomorfos",1,0
"NG21",-8.69960254682946,41.6863755339788,"Martes martes","Carnivoros",NA,NA
"NG21",-8.69960254682946,41.6863755339788,"Galemys pyrenaicus","Insectivoros",0,NA
"NG21",-8.69960254682946,41.6863755339788,"Sciurus vulgaris","Roedores",0,NA
"NG21",-8.69960254682946,41.6863755339788,"Neovison vison","Carnivoros",1,1
"NG21",-8.69960254682946,41.6863755339788,"Vulpes vulpes","Carnivoros",1,1
"NG21",-8.69960254682946,41.6863755339788,"Sciurus vulgaris","Roedores",1,1
"NG21",-8.69960254682946,41.6863755339788,"Sus scrofa","Artiodactilos",1,0
"NG21",-8.69960254682946,41.6863755339788,"Martes martes","Carnivoros",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Martes martes","Carnivoros",1,-1
"NG34",-8.57767451322819,41.9561997675291,"Mustela erminea","Carnivoros",NA,NA
"NG34",-8.57767451322819,41.9561997675291,"Felis silvestris","Carnivoros",1,1
"NG34",-8.57767451322819,41.9561997675291,"Lutra lutra","Carnivoros",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Martes martes","Carnivoros",NA,NA
"NG34",-8.57767451322819,41.9561997675291,"Vulpes vulpes","Carnivoros",1,1
"NG34",-8.57767451322819,41.9561997675291,"Sus scrofa","Artiodactilos",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Capreolus capreolus","Artiodactilos",1,0
"NG34",-8.57767451322819,41.9561997675291,"Lepus granatensis","Lagomorfos",NA,NA
"NG34",-8.57767451322819,41.9561997675291,"Mustela putorius","Carnivoros",1,1
"NG34",-8.57767451322819,41.9561997675291,"Lepus granatensis","Lagomorfos",1,0
"NG34",-8.57767451322819,41.9561997675291,"Oryctolagus cuniculus","Lagomorfos",1,0
"NG34",-8.57767451322819,41.9561997675291,"Microtus lusitanicus","Roedores",1,1
"NG34",-8.57767451322819,41.9561997675291,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Galemys pyrenaicus","Insectivoros",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Lepus granatensis","Lagomorfos",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Canis lupus","Carnivoros",1,1
"NG34",-8.57767451322819,41.9561997675291,"Sciurus vulgaris","Roedores",NA,NA
"NG34",-8.57767451322819,41.9561997675291,"Erinaceus europaeus","Insectivoros",1,1
"NG34",-8.57767451322819,41.9561997675291,"Canis lupus","Carnivoros",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Sus scrofa","Artiodactilos",1,0
"NG34",-8.57767451322819,41.9561997675291,"Neovison vison","Carnivoros",0,NA
"NG34",-8.57767451322819,41.9561997675291,"Sciurus vulgaris","Roedores",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Neovison vison","Carnivoros",NA,NA
"NG41",-8.45929259896574,41.6854961782795,"Canis lupus","Carnivoros",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Lutra lutra","Carnivoros",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Lepus granatensis","Lagomorfos",1,0
"NG41",-8.45929259896574,41.6854961782795,"Neovison vison","Carnivoros",1,1
"NG41",-8.45929259896574,41.6854961782795,"Sus scrofa","Artiodactilos",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Vulpes vulpes","Carnivoros",1,1
"NG41",-8.45929259896574,41.6854961782795,"Martes martes","Carnivoros",NA,NA
"NG41",-8.45929259896574,41.6854961782795,"Capreolus capreolus","Artiodactilos",1,0
"NG41",-8.45929259896574,41.6854961782795,"Mustela putorius","Carnivoros",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Sus scrofa","Artiodactilos",1,0
"NG41",-8.45929259896574,41.6854961782795,"Galemys pyrenaicus","Insectivoros",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Canis lupus","Carnivoros",1,0
"NG41",-8.45929259896574,41.6854961782795,"Sciurus vulgaris","Roedores",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Sciurus vulgaris","Roedores",1,-1
"NG41",-8.45929259896574,41.6854961782795,"Martes martes","Carnivoros",0,NA
"NG41",-8.45929259896574,41.6854961782795,"Oryctolagus cuniculus","Lagomorfos",1,0
"NG83",-7.97585874750982,41.8623420570282,"Felis silvestris","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Martes martes","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Oryctolagus cuniculus","Lagomorfos",1,1
"NG83",-7.97585874750982,41.8623420570282,"Oryctolagus cuniculus","Lagomorfos",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Felis silvestris","Carnivoros",1,-1
"NG83",-7.97585874750982,41.8623420570282,"Herpestes ichneumon","Carnivoros",1,0
"NG83",-7.97585874750982,41.8623420570282,"Martes martes","Carnivoros",NA,NA
"NG83",-7.97585874750982,41.8623420570282,"Mustela nivalis","Carnivoros",1,1
"NG83",-7.97585874750982,41.8623420570282,"Galemys pyrenaicus","Insectivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Canis lupus","Carnivoros",1,1
"NG83",-7.97585874750982,41.8623420570282,"Sus scrofa","Artiodactilos",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Meles meles","Carnivoros",1,1
"NG83",-7.97585874750982,41.8623420570282,"Mustela erminea","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Canis lupus","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Mustela putorius","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Lutra lutra","Carnivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Capra pyrenaica","Artiodactilos",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Talpa occidentalis","Insectivoros",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Lepus granatensis","Lagomorfos",1,0
"NG83",-7.97585874750982,41.8623420570282,"Capreolus capreolus","Artiodactilos",1,1
"NG83",-7.97585874750982,41.8623420570282,"Vulpes vulpes","Carnivoros",1,1
"NG83",-7.97585874750982,41.8623420570282,"Cervus elaphus","Artiodactilos",1,0
"NG83",-7.97585874750982,41.8623420570282,"Sciurus vulgaris","Roedores",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Sus scrofa","Artiodactilos",1,0
"NG83",-7.97585874750982,41.8623420570282,"Lepus granatensis","Lagomorfos",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Eliomys quercinus","Roedores",1,1
"NG83",-7.97585874750982,41.8623420570282,"Apodemus sylvaticus","Roedores",0,NA
"NG83",-7.97585874750982,41.8623420570282,"Genetta genetta","Carnivoros",1,1
"NG83",-7.97585874750982,41.8623420570282,"Capra pyrenaica","Artiodactilos",1,1
"MC69",-9.40307980473904,38.8030599748985,"Vulpes vulpes","Carnivoros",1,0
"MC69",-9.40307980473904,38.8030599748985,"Oryctolagus cuniculus","Lagomorfos",1,1
"MC69",-9.40307980473904,38.8030599748985,"Genetta genetta","Carnivoros",1,1
"MC69",-9.40307980473904,38.8030599748985,"Erinaceus europaeus","Insectivoros",1,1
"MC69",-9.40307980473904,38.8030599748985,"Sus scrofa","Artiodactilos",0,NA
"MC69",-9.40307980473904,38.8030599748985,"Meles meles","Carnivoros",NA,NA
"MC69",-9.40307980473904,38.8030599748985,"Rattus norvegicus","Roedores",1,0
"MC69",-9.40307980473904,38.8030599748985,"Sciurus vulgaris","Roedores",1,0
"MC69",-9.40307980473904,38.8030599748985,"Herpestes ichneumon","Carnivoros",1,1
"MC69",-9.40307980473904,38.8030599748985,"Mustela nivalis","Carnivoros",NA,NA
"MC69",-9.40307980473904,38.8030599748985,"Oryctolagus cuniculus","Lagomorfos",0,NA
"MC69",-9.40307980473904,38.8030599748985,"Lepus granatensis","Lagomorfos",0,NA
"MC69",-9.40307980473904,38.8030599748985,"Sus scrofa","Artiodactilos",1,0
"MC87",-9.17231686094819,38.6233923588513,"Erinaceus europaeus","Insectivoros",1,1
"MC87",-9.17231686094819,38.6233923588513,"Meles meles","Carnivoros",NA,NA
"MC87",-9.17231686094819,38.6233923588513,"Vulpes vulpes","Carnivoros",1,1
"MC87",-9.17231686094819,38.6233923588513,"Apodemus sylvaticus","Roedores",1,1
"MC87",-9.17231686094819,38.6233923588513,"Rattus norvegicus","Roedores",1,1
"MC87",-9.17231686094819,38.6233923588513,"Genetta genetta","Carnivoros",1,1
"MC87",-9.17231686094819,38.6233923588513,"Sciurus vulgaris","Roedores",1,-1
"MC87",-9.17231686094819,38.6233923588513,"Crocidura russula","Insectivoros",1,1
"MC87",-9.17231686094819,38.6233923588513,"Mus spretus","Roedores",1,1
"MC87",-9.17231686094819,38.6233923588513,"Oryctolagus cuniculus","Lagomorfos",1,1
"MC87",-9.17231686094819,38.6233923588513,"Talpa occidentalis","Insectivoros",1,0
"MC87",-9.17231686094819,38.6233923588513,"Sus scrofa","Artiodactilos",1,0
"MC87",-9.17231686094819,38.6233923588513,"Herpestes ichneumon","Carnivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Mus spretus","Roedores",1,1
"MC97",-9.0574390608004,38.6235051449314,"Mustela putorius","Carnivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Sus scrofa","Artiodactilos",1,0
"MC97",-9.0574390608004,38.6235051449314,"Meles meles","Carnivoros",NA,NA
"MC97",-9.0574390608004,38.6235051449314,"Mustela putorius","Carnivoros",0,NA
"MC97",-9.0574390608004,38.6235051449314,"Talpa occidentalis","Insectivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Lutra lutra","Carnivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Rattus norvegicus","Roedores",1,0
"MC97",-9.0574390608004,38.6235051449314,"Rattus rattus","Roedores",1,1
"MC97",-9.0574390608004,38.6235051449314,"Arvicola sapidus","Roedores",1,0
"MC97",-9.0574390608004,38.6235051449314,"Apodemus sylvaticus","Roedores",1,1
"MC97",-9.0574390608004,38.6235051449314,"Erinaceus europaeus","Insectivoros",1,1
"MC97",-9.0574390608004,38.6235051449314,"Oryctolagus cuniculus","Lagomorfos",1,1
"MC97",-9.0574390608004,38.6235051449314,"Crocidura russula","Insectivoros",1,1
"MC97",-9.0574390608004,38.6235051449314,"Herpestes ichneumon","Carnivoros",1,1
"MC97",-9.0574390608004,38.6235051449314,"Meles meles","Carnivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Vulpes vulpes","Carnivoros",1,0
"MC97",-9.0574390608004,38.6235051449314,"Mus musculus","Roedores",1,0
"MD86",-9.17429741099605,39.4344065949458,"Genetta genetta","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Sciurus vulgaris","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Mus spretus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Rattus norvegicus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Lutra lutra","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Arvicola sapidus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Meles meles","Carnivoros",NA,NA
"MD86",-9.17429741099605,39.4344065949458,"Herpestes ichneumon","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Lutra lutra","Carnivoros",0,NA
"MD86",-9.17429741099605,39.4344065949458,"Sus scrofa","Artiodactilos",0,NA
"MD86",-9.17429741099605,39.4344065949458,"Erinaceus europaeus","Insectivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Mus musculus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Herpestes ichneumon","Carnivoros",0,NA
"MD86",-9.17429741099605,39.4344065949458,"Crocidura russula","Insectivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Apodemus sylvaticus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Sorex granarius","Insectivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Vulpes vulpes","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Microtus lusitanicus","Roedores",1,1
"MD86",-9.17429741099605,39.4344065949458,"Meles meles","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Mustela putorius","Carnivoros",1,1
"MD86",-9.17429741099605,39.4344065949458,"Oryctolagus cuniculus","Lagomorfos",1,1
"MD86",-9.17429741099605,39.4344065949458,"Oryctolagus cuniculus","Lagomorfos",0,NA
"MD86",-9.17429741099605,39.4344065949458,"Lepus granatensis","Lagomorfos",0,NA
"MD86",-9.17429741099605,39.4344065949458,"Sus scrofa","Artiodactilos",1,1
"MD86",-9.17429741099605,39.4344065949458,"Talpa occidentalis","Insectivoros",1,1
"NB24",-8.71734578967392,37.4515120504669,"Vulpes vulpes","Carnivoros",1,0
"NB24",-8.71734578967392,37.4515120504669,"Cervus elaphus","Artiodactilos",1,0
"NB24",-8.71734578967392,37.4515120504669,"Arvicola sapidus","Roedores",1,0
"NB24",-8.71734578967392,37.4515120504669,"Felis silvestris","Carnivoros",0,NA
"NB24",-8.71734578967392,37.4515120504669,"Vulpes vulpes","Carnivoros",NA,NA
"NB24",-8.71734578967392,37.4515120504669,"Herpestes ichneumon","Carnivoros",1,1
"NB24",-8.71734578967392,37.4515120504669,"Genetta genetta","Carnivoros",1,0
"NB24",-8.71734578967392,37.4515120504669,"Martes foina","Carnivoros",1,1
"NB24",-8.71734578967392,37.4515120504669,"Herpestes ichneumon","Carnivoros",0,NA
"NB24",-8.71734578967392,37.4515120504669,"Lutra lutra","Carnivoros",1,1
"NB24",-8.71734578967392,37.4515120504669,"Lynx pardinus","Carnivoros",0,NA
"NB24",-8.71734578967392,37.4515120504669,"Lutra lutra","Carnivoros",0,NA
"NB24",-8.71734578967392,37.4515120504669,"Meles meles","Carnivoros",1,0
"NB24",-8.71734578967392,37.4515120504669,"Crocidura russula","Insectivoros",1,1
"NB24",-8.71734578967392,37.4515120504669,"Meles meles","Carnivoros",NA,NA
"NB24",-8.71734578967392,37.4515120504669,"Sus scrofa","Artiodactilos",1,1
"NB24",-8.71734578967392,37.4515120504669,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB24",-8.71734578967392,37.4515120504669,"Microtus cabrerae","Roedores",1,1
"NB24",-8.71734578967392,37.4515120504669,"Lepus granatensis","Lagomorfos",1,1
"NB34",-8.60428622030622,37.4511875752868,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB34",-8.60428622030622,37.4511875752868,"Mustela putorius","Carnivoros",NA,NA
"NB34",-8.60428622030622,37.4511875752868,"Herpestes ichneumon","Carnivoros",0,NA
"NB34",-8.60428622030622,37.4511875752868,"Crocidura russula","Insectivoros",1,1
"NB34",-8.60428622030622,37.4511875752868,"Microtus cabrerae","Roedores",1,0
"NB34",-8.60428622030622,37.4511875752868,"Lepus granatensis","Lagomorfos",1,0
"NB34",-8.60428622030622,37.4511875752868,"Cervus elaphus","Artiodactilos",1,0
"NB34",-8.60428622030622,37.4511875752868,"Meles meles","Carnivoros",NA,NA
"NB34",-8.60428622030622,37.4511875752868,"Sus scrofa","Artiodactilos",1,0
"NB34",-8.60428622030622,37.4511875752868,"Felis silvestris","Carnivoros",0,NA
"NB34",-8.60428622030622,37.4511875752868,"Herpestes ichneumon","Carnivoros",1,1
"NB34",-8.60428622030622,37.4511875752868,"Lutra lutra","Carnivoros",0,NA
"NB34",-8.60428622030622,37.4511875752868,"Lynx pardinus","Carnivoros",0,NA
"NB34",-8.60428622030622,37.4511875752868,"Lutra lutra","Carnivoros",1,0
"NB34",-8.60428622030622,37.4511875752868,"Vulpes vulpes","Carnivoros",1,0
"NB46",-8.4900023651852,37.6310198600964,"Oryctolagus cuniculus","Lagomorfos",1,0
"NB46",-8.4900023651852,37.6310198600964,"Lynx pardinus","Carnivoros",0,NA
"NB46",-8.4900023651852,37.6310198600964,"Lutra lutra","Carnivoros",0,NA
