"utm10","especie"
"NB41","Rattus norvegicus"
"PG73","Sciurus vulgaris"
"PE73","Capreolus capreolus"
"NE47","Vulpes vulpes"
"PD53","Talpa occidentalis"
"NB78","Lutra lutra"
"NB89","Lutra lutra"
"ND82","Oryctolagus cuniculus"
"NE63","Meles meles"
"ND18","Erinaceus europaeus"
"MD94","Sorex minutus"
"MD73","Erinaceus europaeus"
"PA09","Mus spretus"
"PC17","Herpestes ichneumon"
"PE73","Oryctolagus cuniculus"
"NE24","Meles meles"
"NG73","Talpa occidentalis"
"NG61","Capreolus capreolus"
"NG55","Genetta genetta"
"PC01","Oryctolagus cuniculus"
"MC97","Rattus rattus"
"NE63","Genetta genetta"
"ND59","Martes foina"
"ND49","Herpestes ichneumon"
"PE13","Oryctolagus cuniculus"
"PD61","Oryctolagus cuniculus"
"PF72","Eliomys quercinus"
"QF19","Rattus rattus"
"NE02","Sciurus vulgaris"
"ND74","Lutra lutra"
"ND13","Lutra lutra"
"PC59","Meles meles"
"NF92","Oryctolagus cuniculus"
"ND03","Vulpes vulpes"
"PB04","Microtus duodecimcostatus"
"QG11","Genetta genetta"
"MD81","Mustela nivalis"
"NC34","Lepus granatensis"
"PF74","Lutra lutra"
"MD82","Vulpes vulpes"
"PE57","Herpestes ichneumon"
"ND86","Lutra lutra"
"PD31","Lepus granatensis"
"PF50","Sciurus vulgaris"
"PC51","Genetta genetta"
"NC42","Arvicola sapidus"
"QF09","Genetta genetta"
"NG73","Capreolus capreolus"
"PE22","Talpa occidentalis"
"ND37","Meles meles"
"PG74","Lepus granatensis"
"PC33","Oryctolagus cuniculus"
"PC44","Rattus rattus"
"ND56","Oryctolagus cuniculus"
"NG71","Apodemus sylvaticus"
"ND23","Vulpes vulpes"
"NG24","Sorex granarius"
"NG83","Sciurus vulgaris"
"NE54","Genetta genetta"
"PF27","Microtus lusitanicus"
"PC48","Vulpes vulpes"
"ND87","Arvicola sapidus"
"NB73","Microtus cabrerae"
"NC59","Martes foina"
"PE50","Microtus cabrerae"
"PF12","Herpestes ichneumon"
"NC19","Talpa occidentalis"
"NC44","Lepus granatensis"
"PC06","Lutra lutra"
"PC44","Mustela putorius"
"PE32","Vulpes vulpes"
"NG32","Neomys anomalus"
"NB59","Herpestes ichneumon"
"PE45","Martes foina"
"PC21","Lepus granatensis"
"PD35","Apodemus sylvaticus"
"NC39","Martes foina"
"PC29","Lepus granatensis"
"NC61","Lepus granatensis"
"ND74","Herpestes ichneumon"
"NC42","Lutra lutra"
"NG21","Vulpes vulpes"
"MD81","Lutra lutra"
"NE24","Mustela putorius"
"NF38","Sus scrofa"
"PE54","Sus scrofa"
"PC02","Lepus granatensis"
"PB11","Vulpes vulpes"
"PB11","Erinaceus europaeus"
"NE48","Talpa occidentalis"
"NC92","Meles meles"
"QG20","Sus scrofa"
"NB66","Erinaceus europaeus"
"NC71","Lutra lutra"
"NG91","Sciurus vulgaris"
"NG64","Felis silvestris"
"PG11","Sorex minutus"
"NB71","Meles meles"
"PG03","Mustela putorius"
"NE65","Vulpes vulpes"
"PG83","Sciurus vulgaris"
"NG35","Capreolus capreolus"
"ND02","Arvicola sapidus"
"NF27","Mustela nivalis"
"NB64","Cervus elaphus"
"ND37","Genetta genetta"
"NG61","Martes martes"
"PF53","Lepus granatensis"
"NB92","Herpestes ichneumon"
"MC68","Rattus rattus"
"NE27","Genetta genetta"
"NC72","Lepus granatensis"
"PC45","Rattus norvegicus"
"NF60","Mus spretus"
"ND34","Vulpes vulpes"
"NC90","Vulpes vulpes"
"PC11","Apodemus sylvaticus"
"PE46","Arvicola sapidus"
"NG30","Vulpes vulpes"
"NE52","Talpa occidentalis"
"NE43","Oryctolagus cuniculus"
"PD61","Rattus norvegicus"
"PG93","Talpa occidentalis"
"NG42","Erinaceus europaeus"
"MD97","Lutra lutra"
"NC98","Microtus cabrerae"
"NB87","Apodemus sylvaticus"
"NB61","Erinaceus europaeus"
"ND26","Sorex granarius"
"NB31","Mus musculus"
"PB25","Lepus granatensis"
"Faial","Rattus norvegicus"
"NE74","Oryctolagus cuniculus"
"PF71","Oryctolagus cuniculus"
"NC59","Microtus cabrerae"
"ND81","Lutra lutra"
"PF49","Vulpes vulpes"
"NG43","Mustela nivalis"
"PD52","Oryctolagus cuniculus"
"PF71","Vulpes vulpes"
"PD35","Talpa occidentalis"
"ND12","Genetta genetta"
"PF97","Mustela erminea"
"MC89","Rattus norvegicus"
"PG10","Mustela erminea"
"NF98","Genetta genetta"
"MD74","Erinaceus europaeus"
"PF13","Genetta genetta"
"PD25","Vulpes vulpes"
"ND26","Arvicola sapidus"
"PG03","Canis lupus"
"PE55","Microtus cabrerae"
"PG51","Oryctolagus cuniculus"
"QG03","Capreolus capreolus"
"PC45","Apodemus sylvaticus"
"NF26","Apodemus sylvaticus"
"MD74","Lutra lutra"
"PD33","Erinaceus europaeus"
"PD36","Arvicola sapidus"
"NC37","Lepus granatensis"
"NC89","Martes foina"
"NB18","Rattus rattus"
"NC63","Lutra lutra"
"MD73","Oryctolagus cuniculus"
"NG22","Talpa occidentalis"
"PC73","Genetta genetta"
"PB04","Erinaceus europaeus"
"NC08","Lutra lutra"
"PF77","Microtus cabrerae"
"PC07","Lutra lutra"
"NG44","Neomys anomalus"
"PB02","Oryctolagus cuniculus"
"NF34","Microtus lusitanicus"
"NC72","Lutra lutra"
"NB77","Herpestes ichneumon"
"ND47","Lepus granatensis"
"NB64","Martes foina"
"PE75","Genetta genetta"
"PF01","Martes martes"
"ND46","Mustela putorius"
"MC89","Erinaceus europaeus"
"PD30","Lutra lutra"
"NB75","Lepus granatensis"
"NC74","Martes foina"
"MD94","Genetta genetta"
"MD60","Rattus rattus"
"PC38","Apodemus sylvaticus"
"NB82","Mus spretus"
"NG33","Sorex minutus"
"PF54","Meles meles"
"NB20","Arvicola sapidus"
"NA89","Apodemus sylvaticus"
"NE39","Mustela nivalis"
"PC46","Erinaceus europaeus"
"ND12","Microtus cabrerae"
"PE52","Herpestes ichneumon"
"NC70","Rattus rattus"
"NC83","Erinaceus europaeus"
"QF17","Martes foina"
"NG24","Talpa occidentalis"
"MD85","Sciurus vulgaris"
"PC38","Mustela putorius"
"PC33","Lutra lutra"
"PD59","Vulpes vulpes"
"NF56","Microtus lusitanicus"
"NC79","Lepus granatensis"
"PB15","Rattus norvegicus"
"PE37","Lepus granatensis"
"PD62","Talpa occidentalis"
"NC09","Meles meles"
"NC19","Meles meles"
"MD71","Dama dama"
"PF42","Sus scrofa"
"NG44","Meles meles"
"ND11","Herpestes ichneumon"
"PG80","Martes martes"
"NF66","Sciurus vulgaris"
"PC62","Herpestes ichneumon"
"ND75","Lutra lutra"
"NC72","Erinaceus europaeus"
"MC88","Eliomys quercinus"
"NE92","Sciurus vulgaris"
"PC16","Herpestes ichneumon"
"NG72","Oryctolagus cuniculus"
"PE61","Capreolus capreolus"
"ND00","Erinaceus europaeus"
"PC45","Vulpes vulpes"
"NE45","Rattus norvegicus"
"PD20","Lutra lutra"
"PC43","Lepus granatensis"
"NE70","Vulpes vulpes"
"ND24","Vulpes vulpes"
"NF38","Genetta genetta"
"NG30","Apodemus sylvaticus"
"NB70","Erinaceus europaeus"
"PD34","Erinaceus europaeus"
"ND39","Lutra lutra"
"NC82","Lutra lutra"
"NB62","Herpestes ichneumon"
"PC02","Arvicola sapidus"
"NB41","Oryctolagus cuniculus"
"PF07","Genetta genetta"
"NG62","Mustela nivalis"
"PF02","Oryctolagus cuniculus"
"NC60","Mus spretus"
"NF71","Crocidura russula"
"PE26","Mustela nivalis"
"PC14","Mustela nivalis"
"PD20","Mustela putorius"
"NG82","Crocidura russula"
"NB26","Arvicola sapidus"
"PF38","Sciurus vulgaris"
"ND27","Mus spretus"
"PC37","Herpestes ichneumon"
"PC62","Oryctolagus cuniculus"
"PE47","Erinaceus europaeus"
"PC36","Meles meles"
"ND70","Oryctolagus cuniculus"
"ND71","Oryctolagus cuniculus"
"NE36","Herpestes ichneumon"
"PC40","Herpestes ichneumon"
"NF64","Sciurus vulgaris"
"PG84","Martes foina"
"Madeira","Mustela putorius"
"ND80","Arvicola sapidus"
"PE61","Lepus granatensis"
"ND96","Sciurus vulgaris"
"NB69","Lutra lutra"
"NC72","Oryctolagus cuniculus"
"PE83","Martes foina"
"MC97","Lutra lutra"
"PE44","Vulpes vulpes"
"ND07","Erinaceus europaeus"
"NG63","Sorex granarius"
"PC37","Lutra lutra"
"PE86","Herpestes ichneumon"
"NF80","Sciurus vulgaris"
"ND00","Talpa occidentalis"
"NG31","Oryctolagus cuniculus"
"PE79","Herpestes ichneumon"
"NE92","Sus scrofa"
"NC35","Lutra lutra"
"NE53","Neomys anomalus"
"PC58","Vulpes vulpes"
"NF41","Vulpes vulpes"
"PB00","Microtus duodecimcostatus"
"NC60","Crocidura russula"
"NC08","Lepus granatensis"
"NF34","Vulpes vulpes"
"PC51","Oryctolagus cuniculus"
"MD76","Mus spretus"
"PG84","Cervus elaphus"
"NF27","Rattus norvegicus"
"NB00","Lepus granatensis"
"MC59","Crocidura russula"
"PE46","Martes foina"
"PD43","Lepus granatensis"
"ND24","Lepus granatensis"
"NC87","Rattus rattus"
"NG44","Oryctolagus cuniculus"
"PE16","Sciurus vulgaris"
"PD07","Meles meles"
"PF37","Apodemus sylvaticus"
"NC47","Erinaceus europaeus"
"ND20","Erinaceus europaeus"
"QG11","Canis lupus"
"NE51","Meles meles"
"ND30","Erinaceus europaeus"
"NG24","Neomys anomalus"
"NF52","Vulpes vulpes"
"PC72","Oryctolagus cuniculus"
"PE49","Arvicola sapidus"
"PC17","Talpa occidentalis"
"ND06","Apodemus sylvaticus"
"ND88","Lutra lutra"
"NG81","Sus scrofa"
"PC06","Talpa occidentalis"
"PE53","Lutra lutra"
"PC01","Vulpes vulpes"
"NB94","Herpestes ichneumon"
"NB34","Talpa occidentalis"
"NG63","Crocidura russula"
"PD14","Genetta genetta"
"PC52","Cervus elaphus"
"PE50","Lutra lutra"
"NC40","Meles meles"
"NC34","Herpestes ichneumon"
"MC69","Talpa occidentalis"
"NC32","Rattus norvegicus"
"NC61","Mustela nivalis"
"NC53","Vulpes vulpes"
"PD13","Genetta genetta"
"PC46","Lepus granatensis"
"NF37","Genetta genetta"
"NB94","Apodemus sylvaticus"
"NB94","Microtus duodecimcostatus"
"PC45","Martes foina"
"PE59","Sciurus vulgaris"
"PC48","Herpestes ichneumon"
"NE78","Sciurus vulgaris"
"QG11","Capreolus capreolus"
"MC69","Herpestes ichneumon"
"MD75","Oryctolagus cuniculus"
"PE58","Martes foina"
"ND05","Lutra lutra"
"NE15","Oryctolagus cuniculus"
"MD81","Erinaceus europaeus"
"PF68","Lepus granatensis"
"NF47","Sciurus vulgaris"
"NE45","Mustela nivalis"
"QG10","Meles meles"
"NB94","Rattus rattus"
"NG60","Mustela erminea"
"NC90","Erinaceus europaeus"
"ND71","Talpa occidentalis"
"PortoSanto","Oryctolagus cuniculus"
"NF84","Canis lupus"
"PD07","Genetta genetta"
"NB80","Oryctolagus cuniculus"
"NE62","Sciurus vulgaris"
"PE26","Arvicola sapidus"
"PF69","Microtus cabrerae"
"NC90","Lepus granatensis"
"PD16","Lutra lutra"
"ND11","Erinaceus europaeus"
"NF45","Neomys anomalus"
"NB94","Eliomys quercinus"
"NC79","Genetta genetta"
"NF76","Mustela erminea"
"ND18","Lutra lutra"
"ND38","Vulpes vulpes"
"MD71","Erinaceus europaeus"
"NG64","Mustela putorius"
"PD49","Meles meles"
"PD52","Lepus granatensis"
"PD12","Oryctolagus cuniculus"
"MD93","Martes foina"
"NC43","Genetta genetta"
"PF72","Sus scrofa"
"NG50","Vulpes vulpes"
"PG03","Felis silvestris"
"QG10","Lepus granatensis"
"PG11","Microtus lusitanicus"
"PD42","Talpa occidentalis"
"ND32","Erinaceus europaeus"
"PF43","Sciurus vulgaris"
"ND81","Talpa occidentalis"
"PE75","Apodemus sylvaticus"
"NE43","Vulpes vulpes"
"NB36","Microtus duodecimcostatus"
"NE76","Lutra lutra"
"NC32","Lutra lutra"
"NC97","Rattus norvegicus"
"NB87","Genetta genetta"
"PF51","Genetta genetta"
"NC09","Vulpes vulpes"
"NE85","Oryctolagus cuniculus"
"NG22","Genetta genetta"
"ND84","Lutra lutra"
"PD24","Lutra lutra"
"PC35","Genetta genetta"
"NE47","Oryctolagus cuniculus"
"PF69","Mus musculus"
"NB92","Martes foina"
"NE40","Lutra lutra"
"NG40","Sciurus vulgaris"
"MD96","Lutra lutra"
"PD35","Vulpes vulpes"
"NG30","Microtus agrestis"
"NF94","Mustela erminea"
"NB59","Lutra lutra"
"NC84","Meles meles"
"NF26","Microtus lusitanicus"
"PF07","Martes foina"
"NC88","Microtus duodecimcostatus"
"ND33","Lutra lutra"
"PD44","Erinaceus europaeus"
"PC39","Herpestes ichneumon"
"PE20","Lutra lutra"
"PC24","Arvicola sapidus"
"PD13","Lutra lutra"
"PD15","Apodemus sylvaticus"
"PE78","Eliomys quercinus"
"PF05","Vulpes vulpes"
"NC86","Mustela nivalis"
"PF76","Capreolus capreolus"
"NE66","Vulpes vulpes"
"PD16","Martes foina"
"PF59","Apodemus sylvaticus"
"NG43","Sorex granarius"
"ND80","Herpestes ichneumon"
"NG22","Oryctolagus cuniculus"
"NB65","Erinaceus europaeus"
"NF84","Crocidura russula"
"NE89","Sciurus vulgaris"
"NE74","Meles meles"
"NC92","Oryctolagus cuniculus"
"NC18","Herpestes ichneumon"
"ND29","Oryctolagus cuniculus"
"NG72","Galemys pyrenaicus"
"NG72","Genetta genetta"
"ND87","Lutra lutra"
"NC20","Meles meles"
"PC24","Rattus norvegicus"
"PD49","Martes foina"
"NB96","Herpestes ichneumon"
"ND02","Sorex granarius"
"PF31","Canis lupus"
"PF99","Mus musculus"
"NB57","Erinaceus europaeus"
"PD14","Lutra lutra"
"NC98","Talpa occidentalis"
"PF20","Sciurus vulgaris"
"NC26","Martes foina"
"PE77","Lepus granatensis"
"PC62","Cervus elaphus"
"NB42","Herpestes ichneumon"
"NC56","Martes foina"
"ND52","Talpa occidentalis"
"NC37","Sus scrofa"
"PE09","Vulpes vulpes"
"NE78","Meles meles"
"NB31","Rattus norvegicus"
"NG91","Meles meles"
"NB16","Mustela nivalis"
"ND38","Mus musculus"
"PB21","Erinaceus europaeus"
"PD42","Vulpes vulpes"
"PE06","Sciurus vulgaris"
"PD63","Rattus rattus"
"PF14","Martes foina"
"NB54","Lepus granatensis"
"NE20","Sciurus vulgaris"
"NC95","Genetta genetta"
"NG72","Lutra lutra"
"PD28","Lutra lutra"
"NG53","Sus scrofa"
"QF17","Rattus rattus"
"NG44","Microtus agrestis"
"NE53","Crocidura suaveolens"
"PC17","Vulpes vulpes"
"NF38","Vulpes vulpes"
"PC52","Erinaceus europaeus"
"NC58","Microtus cabrerae"
"NE26","Vulpes vulpes"
"NF43","Sciurus vulgaris"
"NC19","Mustela nivalis"
"PB06","Mus musculus"
"PC72","Felis silvestris"
"PC02","Microtus duodecimcostatus"
"NB77","Lutra lutra"
"NC93","Vulpes vulpes"
"MC69","Meles meles"
"PG42","Martes foina"
"ND11","Mustela nivalis"
"NB32","Herpestes ichneumon"
"QG30","Capreolus capreolus"
"PF08","Vulpes vulpes"
"ND13","Meles meles"
"NB27","Erinaceus europaeus"
"NB38","Lutra lutra"
"PD09","Sciurus vulgaris"
"PE54","Mustela putorius"
"PC11","Rattus rattus"
"ND57","Sciurus vulgaris"
"NE93","Sciurus vulgaris"
"PF00","Vulpes vulpes"
"ND20","Lutra lutra"
"PD44","Rattus norvegicus"
"PD26","Arvicola sapidus"
"PF59","Neomys anomalus"
"NG91","Mustela erminea"
"PF32","Erinaceus europaeus"
"PD49","Mus spretus"
"NB82","Oryctolagus cuniculus"
"NF84","Arvicola sapidus"
"NB93","Microtus duodecimcostatus"
"PE59","Sus scrofa"
"NC30","Lutra lutra"
"NF92","Genetta genetta"
"PD35","Microtus duodecimcostatus"
"PE36","Lepus granatensis"
"ND08","Sciurus vulgaris"
"PF87","Rattus rattus"
"NB25","Erinaceus europaeus"
"PC39","Lepus granatensis"
"PC01","Martes foina"
"PD03","Lutra lutra"
"NE00","Lutra lutra"
"NG92","Sciurus vulgaris"
"NC46","Lutra lutra"
"NC78","Mustela putorius"
"PG93","Capreolus capreolus"
"NE49","Meles meles"
"NF49","Vulpes vulpes"
"MD83","Meles meles"
"PF12","Martes foina"
"NB48","Lutra lutra"
"NF82","Canis lupus"
"PB25","Eliomys quercinus"
"NF71","Mus musculus"
"ND26","Sciurus vulgaris"
"PE16","Meles meles"
"NC42","Mustela putorius"
"PC20","Mustela putorius"
"PE03","Sciurus vulgaris"
"NB82","Erinaceus europaeus"
"NG83","Lepus granatensis"
"PB05","Mustela putorius"
"PE87","Herpestes ichneumon"
"NG93","Mustela nivalis"
"PD40","Lepus granatensis"
"MC69","Erinaceus europaeus"
"PG30","Martes foina"
"PG13","Microtus agrestis"
"NF19","Lutra lutra"
"NG90","Cervus elaphus"
"NF66","Mustela erminea"
"NC84","Rattus norvegicus"
"NC47","Mus spretus"
"ND55","Oryctolagus cuniculus"
"ND38","Rattus rattus"
"NC52","Mustela putorius"
"PF76","Mustela nivalis"
"MD86","Erinaceus europaeus"
"NE29","Erinaceus europaeus"
"ND61","Sciurus vulgaris"
"NC96","Microtus cabrerae"
"ND08","Lutra lutra"
"NG53","Sciurus vulgaris"
"PD36","Herpestes ichneumon"
"QF29","Capreolus capreolus"
"PE68","Lepus granatensis"
"NE40","Herpestes ichneumon"
"NC41","Lepus granatensis"
"MC85","Microtus lusitanicus"
"NF28","Vulpes vulpes"
"PC22","Lutra lutra"
"PB26","Lepus granatensis"
"NF83","Apodemus sylvaticus"
"NG82","Capra pyrenaica"
"ND41","Oryctolagus cuniculus"
"PB07","Talpa occidentalis"
"PF73","Lepus granatensis"
"PC42","Mustela nivalis"
"NE90","Herpestes ichneumon"
"NB58","Lutra lutra"
"NE45","Mustela putorius"
"PC03","Mustela nivalis"
"PC53","Mustela putorius"
"NG63","Talpa occidentalis"
"NE85","Meles meles"
"PD39","Herpestes ichneumon"
"NB20","Vulpes vulpes"
"PE18","Erinaceus europaeus"
"PB25","Mustela nivalis"
"PD22","Lutra lutra"
"PE16","Sorex granarius"
"PC01","Mustela putorius"
"NB41","Genetta genetta"
"NC27","Lepus granatensis"
"NB41","Apodemus sylvaticus"
"NC47","Crocidura russula"
"PG93","Lutra lutra"
"NC72","Meles meles"
"PC11","Lutra lutra"
"ND64","Oryctolagus cuniculus"
"MD74","Vulpes vulpes"
"PC20","Genetta genetta"
"PE17","Martes foina"
"NB41","Mus musculus"
"NG71","Martes martes"
"PB32","Rattus norvegicus"
"QG10","Microtus cabrerae"
"NB93","Apodemus sylvaticus"
"PD49","Genetta genetta"
"PE75","Oryctolagus cuniculus"
"NA99","Suncus etruscus"
"PE62","Dama dama"
"PF85","Microtus cabrerae"
"PE51","Herpestes ichneumon"
"PE72","Cervus elaphus"
"PC49","Cervus elaphus"
"PG70","Oryctolagus cuniculus"
"PC44","Apodemus sylvaticus"
"NE54","Martes foina"
"PD16","Oryctolagus cuniculus"
"NB36","Talpa occidentalis"
"PC26","Meles meles"
"PC46","Vulpes vulpes"
"NE55","Oryctolagus cuniculus"
"NC16","Genetta genetta"
"NA89","Rattus rattus"
"NC86","Microtus duodecimcostatus"
"MC59","Genetta genetta"
"NB84","Vulpes vulpes"
"PF57","Lepus granatensis"
"MD84","Vulpes vulpes"
"ND79","Lutra lutra"
"NE29","Vulpes vulpes"
"MC69","Mustela nivalis"
"NG23","Capreolus capreolus"
"NF81","Lutra lutra"
"NC58","Sus scrofa"
"MC95","Oryctolagus cuniculus"
"NE63","Lepus granatensis"
"NC50","Erinaceus europaeus"
"PF09","Sciurus vulgaris"
"PD06","Lutra lutra"
"PE41","Eliomys quercinus"
"PG84","Capreolus capreolus"
"PE38","Capreolus capreolus"
"PD44","Genetta genetta"
"NG30","Erinaceus europaeus"
"PF05","Sciurus vulgaris"
"PC13","Mustela nivalis"
"NE65","Sus scrofa"
"PG11","Crocidura russula"
"NG56","Martes foina"
"PF87","Oryctolagus cuniculus"
"NG61","Apodemus sylvaticus"
"PD17","Lutra lutra"
"NC20","Vulpes vulpes"
"MD75","Lutra lutra"
"QG00","Meles meles"
"PC59","Oryctolagus cuniculus"
"PF19","Arvicola sapidus"
"PC11","Rattus norvegicus"
"NF39","Vulpes vulpes"
"ND60","Suncus etruscus"
"PF57","Oryctolagus cuniculus"
"PC24","Crocidura russula"
"PF01","Lepus granatensis"
"NE23","Sus scrofa"
"NE57","Sorex granarius"
"PC13","Herpestes ichneumon"
"ND55","Lutra lutra"
"PE52","Lutra lutra"
"NF18","Oryctolagus cuniculus"
"NC29","Crocidura russula"
"PC32","Lepus granatensis"
"PF98","Meles meles"
"NF86","Genetta genetta"
"PF82","Microtus lusitanicus"
"NC24","Lepus granatensis"
"NE92","Herpestes ichneumon"
"PG11","Genetta genetta"
"NB39","Oryctolagus cuniculus"
"NG81","Arvicola sapidus"
"PE72","Capreolus capreolus"
"NE22","Rattus rattus"
"NE79","Sciurus vulgaris"
"MD86","Lepus granatensis"
"ND28","Oryctolagus cuniculus"
"NB78","Microtus duodecimcostatus"
"ND55","Rattus norvegicus"
"NF38","Procyon lotor"
"PD37","Lutra lutra"
"NF99","Martes foina"
"PG32","Vulpes vulpes"
"NG65","Arvicola sapidus"
"PF23","Erinaceus europaeus"
"PC53","Erinaceus europaeus"
"PD15","Vulpes vulpes"
"NE21","Vulpes vulpes"
"QF28","Crocidura russula"
"PB25","Rattus rattus"
"NG21","Sciurus vulgaris"
"NC59","Lepus granatensis"
"NG22","Sus scrofa"
"PF47","Lutra lutra"
"NB33","Microtus duodecimcostatus"
"PG73","Oryctolagus cuniculus"
"PF60","Meles meles"
"NE80","Martes foina"
"NG54","Felis silvestris"
"PC05","Lutra lutra"
"PC49","Sus scrofa"
"PD34","Oryctolagus cuniculus"
"PE52","Meles meles"
"PE11","Herpestes ichneumon"
"PE79","Meles meles"
"PD06","Vulpes vulpes"
"PB15","Erinaceus europaeus"
"MC97","Mustela putorius"
"ND05","Mus spretus"
"NC33","Herpestes ichneumon"
"NF27","Meles meles"
"ND44","Microtus cabrerae"
"PD53","Rattus rattus"
"PC38","Rattus norvegicus"
"ND06","Mustela nivalis"
"NB25","Meles meles"
"PE73","Sciurus vulgaris"
"PE06","Eliomys quercinus"
"NC44","Crocidura russula"
"PB17","Herpestes ichneumon"
"PC35","Meles meles"
"MC96","Meles meles"
"NC84","Rattus rattus"
"NC69","Erinaceus europaeus"
"NG43","Genetta genetta"
"PB42","Lutra lutra"
"PF00","Talpa occidentalis"
"NF82","Vulpes vulpes"
"PC44","Mustela nivalis"
"ND36","Meles meles"
"PG03","Sciurus vulgaris"
"PB15","Rattus rattus"
"NF75","Sciurus vulgaris"
"ND88","Vulpes vulpes"
"PF00","Sciurus vulgaris"
"QF28","Apodemus sylvaticus"
"NF26","Mus musculus"
"PC72","Sus scrofa"
"PF73","Eliomys quercinus"
"NC23","Oryctolagus cuniculus"
"PB49","Lepus granatensis"
"NG73","Vulpes vulpes"
"PC13","Genetta genetta"
"MD61","Eliomys quercinus"
"PF16","Arvicola sapidus"
"NF48","Genetta genetta"
"ND04","Sciurus vulgaris"
"NF58","Sciurus vulgaris"
"NC11","Arvicola sapidus"
"PC47","Rattus rattus"
"NF83","Mustela nivalis"
"ND83","Meles meles"
"NG34","Sus scrofa"
"MD71","Mus musculus"
"NG93","Crocidura russula"
"ND82","Lutra lutra"
"PB04","Arvicola sapidus"
"NG44","Rattus norvegicus"
"PC63","Cervus elaphus"
"PB15","Lutra lutra"
"NG62","Capreolus capreolus"
"NA89","Rattus norvegicus"
"PG92","Erinaceus europaeus"
"NC17","Lepus granatensis"
"MD98","Genetta genetta"
"ND73","Martes foina"
"NC35","Rattus rattus"
"ND48","Lutra lutra"
"PE64","Talpa occidentalis"
"PD42","Apodemus sylvaticus"
"PD61","Vulpes vulpes"
"PF60","Genetta genetta"
"PG53","Sus scrofa"
"ND00","Herpestes ichneumon"
"NC76","Herpestes ichneumon"
"NF93","Oryctolagus cuniculus"
"NC58","Meles meles"
"NE41","Lutra lutra"
"PA09","Microtus duodecimcostatus"
"NG64","Talpa occidentalis"
"PF04","Vulpes vulpes"
"PC51","Lepus granatensis"
"PD25","Talpa occidentalis"
"PB00","Mus spretus"
"NC44","Mustela putorius"
"NE51","Sus scrofa"
"PG11","Arvicola sapidus"
"PD34","Herpestes ichneumon"
"NG32","Sorex granarius"
"NC21","Meles meles"
"PF97","Arvicola sapidus"
"PC27","Talpa occidentalis"
"NC38","Cervus elaphus"
"NC23","Rattus rattus"
"PF12","Lutra lutra"
"ND34","Herpestes ichneumon"
"ND03","Dama dama"
"PC03","Microtus duodecimcostatus"
"MD94","Vulpes vulpes"
"PE54","Oryctolagus cuniculus"
"NE70","Sciurus vulgaris"
"NB24","Lepus granatensis"
"NG52","Canis lupus"
"PE24","Galemys pyrenaicus"
"NC35","Suncus etruscus"
"ND77","Sciurus vulgaris"
"PC47","Erinaceus europaeus"
"NE50","Herpestes ichneumon"
"PC11","Vulpes vulpes"
"PC37","Vulpes vulpes"
"PG72","Microtus lusitanicus"
"NF83","Sciurus vulgaris"
"PF68","Capreolus capreolus"
"NC69","Lepus granatensis"
"PB16","Genetta genetta"
"PE66","Neomys anomalus"
"ND85","Lutra lutra"
"NF84","Sorex granarius"
"PD40","Lutra lutra"
"MD71","Meles meles"
"MC87","Vulpes vulpes"
"PF17","Martes foina"
"PC28","Sciurus vulgaris"
"NG40","Mustela putorius"
"PF59","Mus spretus"
"ND11","Martes foina"
"NE99","Oryctolagus cuniculus"
"PC40","Vulpes vulpes"
"NF76","Oryctolagus cuniculus"
"PC37","Lepus granatensis"
"ND61","Herpestes ichneumon"
"NG51","Genetta genetta"
"NB99","Lepus granatensis"
"PG73","Sus scrofa"
"NF98","Canis lupus"
