"utm10","especie"
"NF84","Talpa occidentalis"
"NF83","Talpa occidentalis"
"ND46","Lepus granatensis"
"NF83","Apodemus sylvaticus"
"NF74","Apodemus sylvaticus"
"NF84","Arvicola sapidus"
"NF74","Sciurus vulgaris"
"ND47","Sciurus vulgaris"
"ND37","Apodemus sylvaticus"
"NC31","Meles meles"
"MD94","Genetta genetta"
"MD93","Herpestes ichneumon"
"MD93","Martes foina"
"MD83","Meles meles"
"PC72","Meles meles"
"NC73","Meles meles"
"NC66","Meles meles"
"PB07","Meles meles"
"PC83","Meles meles"
"PF23","Vulpes vulpes"
"PF13","Herpestes ichneumon"
"MC96","Meles meles"
"PG20","Meles meles"
"MD84","Mustela nivalis"
"NB48","Meles meles"
"PF23","Martes foina"
"PE45","Vulpes vulpes"
"PD25","Lutra lutra"
"ND03","Vulpes vulpes"
"NF93","Genetta genetta"
"PD06","Vulpes vulpes"
"PD27","Vulpes vulpes"
"NE37","Vulpes vulpes"
"MD91","Vulpes vulpes"
"ND09","Vulpes vulpes"
"ND48","Vulpes vulpes"
"ND28","Vulpes vulpes"
"NB87","Vulpes vulpes"
"NB87","Herpestes ichneumon"
"PE36","Vulpes vulpes"
"NE71","Martes foina"
"PE71","Martes foina"
"PE14","Martes foina"
"MC78","Genetta genetta"
"NE80","Vulpes vulpes"
"PE63","Martes foina"
"PD09","Martes foina"
"NC08","Meles meles"
"NF43","Vulpes vulpes"
"NE87","Vulpes vulpes"
"NF85","Martes foina"
"ND20","Herpestes ichneumon"
"NE47","Vulpes vulpes"
"PE61","Vulpes vulpes"
"NE70","Vulpes vulpes"
"PF06","Meles meles"
"NC19","Meles meles"
"PE48","Vulpes vulpes"
"PE32","Vulpes vulpes"
"PE34","Vulpes vulpes"
"NF95","Vulpes vulpes"
"PE49","Vulpes vulpes"
"NF98","Martes foina"
"PF08","Vulpes vulpes"
"PE51","Vulpes vulpes"
"ND61","Vulpes vulpes"
"ND45","Vulpes vulpes"
"PE36","Herpestes ichneumon"
"PE31","Vulpes vulpes"
"ND88","Vulpes vulpes"
"ND79","Herpestes ichneumon"
"PD19","Vulpes vulpes"
"PE03","Martes foina"
"PE51","Martes foina"
"NC09","Meles meles"
"NC09","Lutra lutra"
"PC35","Meles meles"
"PC36","Meles meles"
"NE63","Vulpes vulpes"
"NE74","Meles meles"
"NE74","Genetta genetta"
"NE93","Genetta genetta"
"NE93","Martes foina"
"NE74","Vulpes vulpes"
"NE75","Vulpes vulpes"
"NE63","Martes foina"
"NE93","Vulpes vulpes"
"NE68","Martes foina"
"NE74","Herpestes ichneumon"
"NE68","Vulpes vulpes"
"NE68","Genetta genetta"
"PE64","Genetta genetta"
"PE64","Vulpes vulpes"
"PE62","Martes foina"
"PE62","Vulpes vulpes"
"PE65","Meles meles"
"NE63","Genetta genetta"
"NE83","Vulpes vulpes"
"NE75","Genetta genetta"
"PE35","Vulpes vulpes"
"NE75","Meles meles"
"NE58","Martes foina"
"NE63","Meles meles"
"NE83","Meles meles"
"PE45","Meles meles"
"PE62","Meles meles"
"PE44","Vulpes vulpes"
"PE62","Genetta genetta"
"PE62","Herpestes ichneumon"
"PE64","Herpestes ichneumon"
"PE35","Genetta genetta"
"NE65","Vulpes vulpes"
"PE45","Martes foina"
"NE74","Sus scrofa"
"NE63","Sus scrofa"
"NE83","Sus scrofa"
"NE93","Sus scrofa"
"NE74","Capreolus capreolus"
"NE93","Capreolus capreolus"
"NE75","Sus scrofa"
"PE64","Capreolus capreolus"
"NE68","Sus scrofa"
"PE62","Capreolus capreolus"
"PE62","Cervus elaphus"
"NE58","Sus scrofa"
"PE62","Sus scrofa"
"PE64","Cervus elaphus"
"PE45","Capreolus capreolus"
"PE66","Sus scrofa"
"PE45","Sus scrofa"
"PE35","Capreolus capreolus"
"PE44","Capreolus capreolus"
"NE75","Cervus elaphus"
"NE75","Capreolus capreolus"
"NE65","Capreolus capreolus"
"NE83","Capreolus capreolus"
"PE66","Cervus elaphus"
"PE72","Capreolus capreolus"
"PE62","Dama dama"
"PE72","Sus scrofa"
"PE64","Dama dama"
"NE65","Sus scrofa"
"PE45","Cervus elaphus"
"PE72","Cervus elaphus"
"ND05","Erinaceus europaeus"
"NF89","Erinaceus europaeus"
"NC77","Erinaceus europaeus"
"NC38","Erinaceus europaeus"
"NC74","Erinaceus europaeus"
"NC32","Erinaceus europaeus"
"NC91","Erinaceus europaeus"
"PC06","Erinaceus europaeus"
"PC02","Erinaceus europaeus"
"NC76","Erinaceus europaeus"
"NC81","Erinaceus europaeus"
"PC01","Erinaceus europaeus"
"PC03","Erinaceus europaeus"
"PF06","Erinaceus europaeus"
"PF59","Erinaceus europaeus"
"PC15","Erinaceus europaeus"
"NC61","Erinaceus europaeus"
"NC31","Erinaceus europaeus"
"PC13","Erinaceus europaeus"
"NC90","Erinaceus europaeus"
"NC19","Erinaceus europaeus"
"PF76","Erinaceus europaeus"
"PE29","Erinaceus europaeus"
"PF23","Erinaceus europaeus"
"PE18","Erinaceus europaeus"
"MD71","Erinaceus europaeus"
"NG24","Erinaceus europaeus"
"NG23","Erinaceus europaeus"
"NG32","Erinaceus europaeus"
"NG52","Erinaceus europaeus"
"NG30","Erinaceus europaeus"
"NB13","Erinaceus europaeus"
"NB27","Erinaceus europaeus"
"NB59","Erinaceus europaeus"
"ND00","Erinaceus europaeus"
"PF19","Erinaceus europaeus"
"PF13","Sciurus vulgaris"
"NC20","Vulpes vulpes"
"PF28","Vulpes vulpes"
"PF13","Martes foina"
"PF18","Vulpes vulpes"
"PG21","Vulpes vulpes"
"NB71","Vulpes vulpes"
"NB21","Vulpes vulpes"
"PB07","Mustela nivalis"
"MD70","Mustela putorius"
"PE25","Vulpes vulpes"
"NB42","Herpestes ichneumon"
"NB32","Herpestes ichneumon"
"PF54","Vulpes vulpes"
"NB41","Vulpes vulpes"
"PF71","Vulpes vulpes"
"PF30","Vulpes vulpes"
"NG55","Vulpes vulpes"
"NG50","Vulpes vulpes"
"NB51","Vulpes vulpes"
"NF64","Vulpes vulpes"
"NE31","Vulpes vulpes"
"NF52","Vulpes vulpes"
"PG70","Vulpes vulpes"
"NB51","Herpestes ichneumon"
"NF75","Vulpes vulpes"
"PF14","Martes foina"
"PG93","Lutra lutra"
"NG65","Genetta genetta"
"ND92","Lutra lutra"
"PC54","Lutra lutra"
"PC35","Lutra lutra"
"MD80","Mustela putorius"
"PC15","Mustela nivalis"
"NG51","Genetta genetta"
"PC38","Mustela putorius"
"PC25","Genetta genetta"
"PC34","Herpestes ichneumon"
"PC54","Mustela putorius"
"ND26","Mustela putorius"
"ND36","Meles meles"
"PE17","Martes foina"
"NC28","Herpestes ichneumon"
"PC16","Martes foina"
"ND35","Meles meles"
"PC43","Meles meles"
"PF31","Mustela nivalis"
"MD72","Mustela putorius"
"MC89","Genetta genetta"
"ND05","Mustela putorius"
"NC11","Lutra lutra"
"ND11","Lutra lutra"
"PE16","Martes foina"
"PF13","Mustela nivalis"
"ND06","Mustela nivalis"
"ND24","Mustela nivalis"
"MD71","Meles meles"
"NC14","Lutra lutra"
"NE67","Lutra lutra"
"MD70","Mustela nivalis"
"NG43","Mustela nivalis"
"QF29","Genetta genetta"
"MD70","Genetta genetta"
"ND17","Genetta genetta"
"NB33","Genetta genetta"
"NB59","Herpestes ichneumon"
"NF19","Lutra lutra"
"NE76","Lutra lutra"
"PC17","Herpestes ichneumon"
"NG31","Martes foina"
"NG71","Martes foina"
"ND17","Mustela nivalis"
"NG40","Mustela putorius"
"ND12","Genetta genetta"
"PC51","Genetta genetta"
"NF64","Martes foina"
"ND11","Meles meles"
"ND11","Mustela putorius"
"ND30","Herpestes ichneumon"
"ND30","Meles meles"
"NC83","Meles meles"
"ND22","Genetta genetta"
"PC25","Mustela putorius"
"NC88","Lutra lutra"
"NC78","Mustela putorius"
"PG10","Mustela putorius"
"PB39","Mustela putorius"
"PC22","Herpestes ichneumon"
"PC06","Genetta genetta"
"PF23","Genetta genetta"
"ND74","Genetta genetta"
"NC33","Martes foina"
"ND74","Herpestes ichneumon"
"NB28","Genetta genetta"
"NB79","Herpestes ichneumon"
"NB89","Martes foina"
"MD70","Meles meles"
"PC14","Lutra lutra"
"PC05","Lutra lutra"
"PC07","Lutra lutra"
"PC27","Lutra lutra"
"PE51","Herpestes ichneumon"
"PE31","Martes foina"
"PB00","Lutra lutra"
"PC48","Herpestes ichneumon"
"ND10","Mustela putorius"
"MD93","Genetta genetta"
"PC35","Herpestes ichneumon"
"MD85","Genetta genetta"
"ND02","Herpestes ichneumon"
"NE24","Mustela putorius"
"PD39","Herpestes ichneumon"
"PG03","Canis lupus"
"NC09","Herpestes ichneumon"
"NF94","Mustela erminea"
"PC54","Meles meles"
"ND67","Herpestes ichneumon"
"PC27","Genetta genetta"
"NC28","Meles meles"
"NC11","Meles meles"
"PE46","Herpestes ichneumon"
"PE21","Herpestes ichneumon"
"PE15","Herpestes ichneumon"
"PE10","Herpestes ichneumon"
"PC50","Genetta genetta"
"PC44","Martes foina"
"NC32","Lutra lutra"
"PC45","Genetta genetta"
"NF86","Genetta genetta"
"PF17","Martes foina"
"MC69","Mustela nivalis"
"ND07","Mustela nivalis"
"ND11","Mustela nivalis"
"MD92","Mustela nivalis"
"MD81","Mustela putorius"
"PC45","Martes foina"
"PB35","Herpestes ichneumon"
"PC14","Mustela nivalis"
"PD69","Genetta genetta"
"ND92","Martes foina"
"MC68","Mustela nivalis"
"ND46","Mustela putorius"
"PB05","Mustela putorius"
"ND24","Mustela putorius"
"PC23","Mustela putorius"
"NF33","Mustela putorius"
"PB07","Mustela putorius"
"PC45","Mustela putorius"
"PC20","Mustela putorius"
"PC54","Genetta genetta"
"NF98","Canis lupus"
"PE46","Martes foina"
"NB26","Herpestes ichneumon"
"PC32","Lutra lutra"
"NC27","Mustela nivalis"
"NC27","Lutra lutra"
"NF92","Genetta genetta"
"NC95","Meles meles"
"PD14","Genetta genetta"
"NB26","Genetta genetta"
"NB17","Genetta genetta"
"NB27","Martes foina"
"NC16","Lutra lutra"
"NC88","Mustela putorius"
"PB08","Herpestes ichneumon"
"NC81","Mustela nivalis"
"MD81","Mustela nivalis"
"NC97","Mustela nivalis"
"MD74","Mustela putorius"
"NE88","Martes foina"
"NB71","Meles meles"
"NE90","Herpestes ichneumon"
"MC69","Meles meles"
"NB64","Martes foina"
"NB75","Mustela putorius"
"NB63","Martes foina"
"NG55","Genetta genetta"
"MC89","Mustela putorius"
"NC61","Mustela nivalis"
"PF13","Genetta genetta"
"ND34","Herpestes ichneumon"
"PF19","Vulpes vulpes"
"NC20","Herpestes ichneumon"
"PC35","Genetta genetta"
"PC45","Lutra lutra"
"PG43","Vulpes vulpes"
"PC44","Mustela putorius"
"NF98","Genetta genetta"
"PE41","Lutra lutra"
"PF24","Martes foina"
"PC48","Vulpes vulpes"
"ND04","Mustela putorius"
"ND24","Vulpes vulpes"
"NB20","Vulpes vulpes"
"NE26","Vulpes vulpes"
"NE21","Vulpes vulpes"
"NF97","Vulpes vulpes"
"NF95","Martes foina"
"PF04","Martes foina"
"PC17","Martes foina"
"NC56","Martes foina"
"PF41","Martes foina"
"NE24","Meles meles"
"NC11","Martes foina"
"NC20","Lutra lutra"
"ND16","Vulpes vulpes"
"NG52","Vulpes vulpes"
"PC54","Herpestes ichneumon"
"MD95","Mustela nivalis"
"NG53","Vulpes vulpes"
"NG55","Martes foina"
"NB93","Vulpes vulpes"
"NF39","Vulpes vulpes"
"NC60","Lutra lutra"
"NB48","Genetta genetta"
"MD71","Vulpes vulpes"
"NC08","Genetta genetta"
"ND26","Vulpes vulpes"
"PF12","Lutra lutra"
"MC86","Vulpes vulpes"
"NC66","Vulpes vulpes"
"PF50","Vulpes vulpes"
"PD44","Vulpes vulpes"
"ND34","Vulpes vulpes"
"NG60","Vulpes vulpes"
"ND97","Vulpes vulpes"
"PE59","Vulpes vulpes"
"PE69","Vulpes vulpes"
"NE11","Vulpes vulpes"
"NE00","Vulpes vulpes"
"PF00","Vulpes vulpes"
"PC45","Vulpes vulpes"
"NC20","Martes foina"
"PC42","Vulpes vulpes"
"PF33","Martes foina"
"PF12","Genetta genetta"
"NE21","Genetta genetta"
"PC10","Meles meles"
"NC08","Vulpes vulpes"
"MD73","Mustela putorius"
"MC58","Vulpes vulpes"
"MC59","Genetta genetta"
"ND04","Mustela nivalis"
"PB14","Vulpes vulpes"
"PD15","Vulpes vulpes"
"PG31","Vulpes vulpes"
"PF09","Vulpes vulpes"
"ND87","Vulpes vulpes"
"NC90","Vulpes vulpes"
"NF55","Vulpes vulpes"
"NB43","Vulpes vulpes"
"ND06","Genetta genetta"
"PE72","Vulpes vulpes"
"NB13","Vulpes vulpes"
"PD35","Vulpes vulpes"
"ND16","Genetta genetta"
"ND15","Herpestes ichneumon"
"ND27","Vulpes vulpes"
"NF49","Vulpes vulpes"
"PG32","Vulpes vulpes"
"NC39","Vulpes vulpes"
"ND29","Vulpes vulpes"
"NB27","Vulpes vulpes"
"ND11","Martes foina"
"NG21","Vulpes vulpes"
"PE19","Vulpes vulpes"
"PE46","Vulpes vulpes"
"NC88","Vulpes vulpes"
"NB91","Vulpes vulpes"
"PG10","Vulpes vulpes"
"PC04","Vulpes vulpes"
"NE39","Vulpes vulpes"
"NG30","Vulpes vulpes"
"QG20","Vulpes vulpes"
"ND68","Vulpes vulpes"
"ND23","Vulpes vulpes"
"ND99","Vulpes vulpes"
"NB84","Vulpes vulpes"
"MD62","Vulpes vulpes"
"MD94","Vulpes vulpes"
"PD25","Vulpes vulpes"
"PB11","Vulpes vulpes"
"PE22","Vulpes vulpes"
"NB78","Vulpes vulpes"
"PE05","Vulpes vulpes"
"ND50","Herpestes ichneumon"
"ND40","Herpestes ichneumon"
"NC39","Martes foina"
"NB48","Martes foina"
"NB59","Martes foina"
"MD71","Genetta genetta"
"PD34","Martes foina"
"ND10","Mustela nivalis"
"PD61","Vulpes vulpes"
"PG11","Genetta genetta"
"NC21","Martes foina"
"NC98","Vulpes vulpes"
"NB26","Martes foina"
"NB36","Martes foina"
"NB37","Martes foina"
"NB29","Martes foina"
"NE50","Vulpes vulpes"
"NC21","Vulpes vulpes"
"NB38","Martes foina"
"PD32","Vulpes vulpes"
"MC69","Vulpes vulpes"
"NG65","Martes foina"
"PF05","Vulpes vulpes"
"NB39","Martes foina"
"NC62","Martes foina"
"NC64","Martes foina"
"NC53","Vulpes vulpes"
"NC11","Genetta genetta"
"NC11","Vulpes vulpes"
"PB31","Vulpes vulpes"
"NG81","Arvicola sapidus"
"PF32","Erinaceus europaeus"
"PF54","Lepus granatensis"
"PF63","Lepus granatensis"
"PF72","Lepus granatensis"
"PF62","Lepus granatensis"
"PF62","Oryctolagus cuniculus"
"PF42","Lepus granatensis"
"PF52","Oryctolagus cuniculus"
"PF61","Lepus granatensis"
"PF51","Lepus granatensis"
"PF52","Lepus granatensis"
"PF70","Lepus granatensis"
"PE79","Oryctolagus cuniculus"
"PE69","Lepus granatensis"
"PE69","Oryctolagus cuniculus"
"PE68","Oryctolagus cuniculus"
"PE68","Lepus granatensis"
"PE58","Oryctolagus cuniculus"
"PE58","Lepus granatensis"
"PE57","Lepus granatensis"
"PE37","Lepus granatensis"
"PE38","Oryctolagus cuniculus"
"PF12","Lepus granatensis"
"PF02","Oryctolagus cuniculus"
"PF33","Lepus granatensis"
"PF33","Oryctolagus cuniculus"
"PF32","Lepus granatensis"
"PF32","Oryctolagus cuniculus"
"PF31","Lepus granatensis"
"PF52","Sciurus vulgaris"
"PF70","Sciurus vulgaris"
"PE79","Sciurus vulgaris"
"PE58","Sciurus vulgaris"
"PE57","Sciurus vulgaris"
"PE37","Sciurus vulgaris"
"PE38","Sciurus vulgaris"
"PF21","Sciurus vulgaris"
"PF02","Sciurus vulgaris"
"PF33","Sciurus vulgaris"
"PF32","Sciurus vulgaris"
"PF31","Sciurus vulgaris"
"PF64","Vulpes vulpes"
"PF54","Meles meles"
"PF63","Genetta genetta"
"PF72","Vulpes vulpes"
"PF62","Vulpes vulpes"
"PF62","Meles meles"
"PF62","Martes foina"
"PF62","Genetta genetta"
"PF62","Herpestes ichneumon"
"PF72","Martes foina"
"PF42","Herpestes ichneumon"
"PF52","Vulpes vulpes"
"PF51","Vulpes vulpes"
"PF51","Meles meles"
"PF51","Genetta genetta"
"PF52","Meles meles"
"PF52","Martes foina"
"PF61","Herpestes ichneumon"
"PF61","Genetta genetta"
"PF60","Vulpes vulpes"
"PF60","Martes foina"
"PF60","Herpestes ichneumon"
"PF60","Genetta genetta"
"PF70","Vulpes vulpes"
"PF70","Genetta genetta"
"PF70","Martes foina"
"PF70","Meles meles"
"PE79","Vulpes vulpes"
"PE79","Genetta genetta"
"PE79","Martes foina"
"PF70","Herpestes ichneumon"
"PE79","Meles meles"
"PE79","Herpestes ichneumon"
"PE69","Meles meles"
"PE69","Martes foina"
"PE69","Genetta genetta"
"PE69","Herpestes ichneumon"
"PE68","Vulpes vulpes"
"PE68","Meles meles"
"PE68","Genetta genetta"
"PE58","Vulpes vulpes"
"PE58","Meles meles"
"PE58","Genetta genetta"
"PE58","Martes foina"
"PE57","Genetta genetta"
"PE47","Vulpes vulpes"
"PE57","Vulpes vulpes"
"PE57","Martes foina"
"PE57","Herpestes ichneumon"
"PE57","Meles meles"
"PE37","Martes foina"
"PE37","Herpestes ichneumon"
"PE37","Vulpes vulpes"
"PE37","Meles meles"
"PE38","Meles meles"
"PE38","Martes foina"
"PE38","Genetta genetta"
"PF21","Genetta genetta"
"PF12","Herpestes ichneumon"
"PF12","Martes foina"
"PF11","Genetta genetta"
"PF02","Genetta genetta"
"PF33","Meles meles"
"PF33","Genetta genetta"
"PF33","Herpestes ichneumon"
"PF32","Meles meles"
"PF32","Martes foina"
"PF32","Herpestes ichneumon"
"PF32","Genetta genetta"
"PF31","Vulpes vulpes"
"PF31","Martes foina"
"PF31","Herpestes ichneumon"
"PF31","Genetta genetta"
"PF31","Meles meles"
"PF64","Capreolus capreolus"
"PF54","Sus scrofa"
"PF54","Capreolus capreolus"
"PF63","Sus scrofa"
"PF73","Capreolus capreolus"
"PF72","Capreolus capreolus"
"PF72","Sus scrofa"
"PF62","Sus scrofa"
"PF62","Capreolus capreolus"
"PF42","Capreolus capreolus"
"PF52","Sus scrofa"
"PF51","Capreolus capreolus"
"PF52","Capreolus capreolus"
"PF51","Sus scrofa"
"PF42","Sus scrofa"
"PF61","Sus scrofa"
"PF60","Sus scrofa"
"PF60","Capreolus capreolus"
"PF70","Sus scrofa"
"PF70","Capreolus capreolus"
"PE79","Capreolus capreolus"
"PE79","Sus scrofa"
"PE69","Sus scrofa"
"PE69","Capreolus capreolus"
"PE68","Sus scrofa"
"PE58","Sus scrofa"
"PE58","Capreolus capreolus"
"PE57","Sus scrofa"
"PE57","Capreolus capreolus"
"PE37","Sus scrofa"
"PE38","Capreolus capreolus"
"PF21","Sus scrofa"
"PF12","Sus scrofa"
"PF12","Capreolus capreolus"
"PF02","Sus scrofa"
"PF33","Sus scrofa"
"PF33","Capreolus capreolus"
"PF32","Sus scrofa"
"PF31","Sus scrofa"
"PF31","Capreolus capreolus"
"MD94","Erinaceus europaeus"
"NC32","Crocidura russula"
"NC41","Crocidura russula"
"MC97","Crocidura russula"
"NF66","Crocidura russula"
"NF30","Crocidura russula"
"NC30","Crocidura russula"
"ND04","Oryctolagus cuniculus"
"MC97","Oryctolagus cuniculus"
"NE93","Oryctolagus cuniculus"
"PE64","Lepus granatensis"
"PE62","Lepus granatensis"
"PE62","Oryctolagus cuniculus"
"PE65","Oryctolagus cuniculus"
"PE45","Lepus granatensis"
"NE68","Oryctolagus cuniculus"
"NE83","Oryctolagus cuniculus"
"NE74","Oryctolagus cuniculus"
"PE35","Lepus granatensis"
"MD93","Apodemus sylvaticus"
"MD93","Eliomys quercinus"
"MD93","Microtus lusitanicus"
"NC32","Mus spretus"
"NC32","Rattus norvegicus"
"NC32","Rattus rattus"
"MC97","Apodemus sylvaticus"
"MC97","Rattus rattus"
"NF60","Mus spretus"
"NF66","Apodemus sylvaticus"
"NF58","Mus spretus"
"NF66","Mus spretus"
"NF30","Mus spretus"
"NF30","Apodemus sylvaticus"
"NE57","Crocidura russula"
"NE47","Crocidura russula"
"NF67","Crocidura russula"
"NF56","Crocidura russula"
"NE57","Apodemus sylvaticus"
"NE57","Mus spretus"
"NE57","Microtus lusitanicus"
"NE47","Apodemus sylvaticus"
"NE47","Microtus lusitanicus"
"NE47","Mus spretus"
"NE47","Mus musculus"
"NE39","Apodemus sylvaticus"
"NF57","Apodemus sylvaticus"
"NF67","Apodemus sylvaticus"
"NF57","Microtus lusitanicus"
"NF67","Microtus lusitanicus"
"NF56","Apodemus sylvaticus"
"NF56","Mus spretus"
"NF56","Microtus agrestis"
"NF56","Microtus lusitanicus"
"NF66","Microtus lusitanicus"
"NF66","Mus musculus"
"NF66","Microtus agrestis"
"NF67","Microtus agrestis"
"NF57","Microtus agrestis"
"NG45","Genetta genetta"
"NG65","Mustela nivalis"
"NF81","Vulpes vulpes"
"NG45","Vulpes vulpes"
"NG44","Genetta genetta"
"NG44","Meles meles"
"NG54","Felis silvestris"
"NG54","Meles meles"
"NG43","Felis silvestris"
"NG12","Genetta genetta"
"NG54","Sus scrofa"
"NG65","Capreolus capreolus"
"NG64","Sus scrofa"
"NG75","Cervus elaphus"
"NG55","Sus scrofa"
"NG65","Sus scrofa"
"NG55","Capreolus capreolus"
"NG64","Capreolus capreolus"
"NG45","Sus scrofa"
"NG43","Sus scrofa"
"PF13","Sus scrofa"
"NG53","Sus scrofa"
"NG34","Sus scrofa"
"NG33","Capreolus capreolus"
"NG35","Capreolus capreolus"
"NG22","Sus scrofa"
"NG23","Capreolus capreolus"
"NG35","Eliomys quercinus"
"NG23","Eliomys quercinus"
"ND05","Vulpes vulpes"
"ND05","Meles meles"
"ND05","Herpestes ichneumon"
"ND05","Genetta genetta"
"NE41","Vulpes vulpes"
"NE41","Meles meles"
"NE32","Vulpes vulpes"
"NE41","Herpestes ichneumon"
"NE41","Genetta genetta"
"NE32","Meles meles"
"NE52","Martes foina"
"NE52","Vulpes vulpes"
"NE51","Vulpes vulpes"
"NE51","Meles meles"
"NE51","Genetta genetta"
"ND59","Genetta genetta"
"ND48","Genetta genetta"
"ND49","Genetta genetta"
"ND49","Martes foina"
"ND49","Vulpes vulpes"
"NE50","Meles meles"
"NE50","Genetta genetta"
"NE50","Martes foina"
"ND59","Vulpes vulpes"
"ND49","Meles meles"
"ND59","Meles meles"
"ND59","Martes foina"
"ND48","Meles meles"
"NE50","Herpestes ichneumon"
"ND07","Genetta genetta"
"ND18","Genetta genetta"
"ND18","Vulpes vulpes"
"ND18","Herpestes ichneumon"
"ND18","Meles meles"
"ND07","Herpestes ichneumon"
"ND28","Meles meles"
"ND07","Meles meles"
"ND28","Genetta genetta"
"ND28","Herpestes ichneumon"
"ND26","Genetta genetta"
"ND26","Herpestes ichneumon"
"ND17","Vulpes vulpes"
"ND16","Herpestes ichneumon"
"ND06","Vulpes vulpes"
"ND16","Meles meles"
"NC25","Vulpes vulpes"
"NC25","Genetta genetta"
"NC26","Felis silvestris"
"NC58","Genetta genetta"
"NC58","Vulpes vulpes"
"NC68","Felis silvestris"
"NC58","Meles meles"
"NC55","Meles meles"
"NC34","Herpestes ichneumon"
"NC25","Martes foina"
"NC25","Felis silvestris"
"NC33","Herpestes ichneumon"
"NC16","Vulpes vulpes"
"NC16","Meles meles"
"NC16","Herpestes ichneumon"
"NC16","Genetta genetta"
"NC46","Meles meles"
"NC46","Vulpes vulpes"
"NC54","Vulpes vulpes"
"NC64","Genetta genetta"
"NC64","Meles meles"
"NC64","Herpestes ichneumon"
"NC54","Meles meles"
"NC54","Martes foina"
"NC54","Herpestes ichneumon"
"NC54","Genetta genetta"
"NC54","Lutra lutra"
"NC46","Genetta genetta"
"NC46","Lutra lutra"
"NC65","Lutra lutra"
"NC46","Martes foina"
"NC46","Herpestes ichneumon"
"NC55","Lutra lutra"
"NG63","Capra pyrenaica"
"NG75","Capra pyrenaica"
"NG62","Capra pyrenaica"
"NG73","Capra pyrenaica"
"PG33","Capra pyrenaica"
"ND05","Sus scrofa"
"NE41","Sus scrofa"
"NE41","Capreolus capreolus"
"NE32","Sus scrofa"
"NE31","Capreolus capreolus"
"NE32","Capreolus capreolus"
"NE31","Sus scrofa"
"NE52","Sus scrofa"
"NE52","Capreolus capreolus"
"NE51","Sus scrofa"
"ND49","Sus scrofa"
"NE50","Sus scrofa"
"ND59","Sus scrofa"
"ND58","Sus scrofa"
"ND48","Sus scrofa"
"ND18","Sus scrofa"
"ND28","Sus scrofa"
"ND07","Sus scrofa"
"ND17","Sus scrofa"
"ND26","Sus scrofa"
"ND27","Sus scrofa"
"ND06","Sus scrofa"
"ND16","Sus scrofa"
"NC26","Sus scrofa"
"NC25","Sus scrofa"
"NC26","Dama dama"
"NC11","Sus scrofa"
"NC58","Sus scrofa"
"NC68","Sus scrofa"
"NC55","Sus scrofa"
"NC44","Sus scrofa"
"NC25","Dama dama"
"NC46","Sus scrofa"
"NC54","Sus scrofa"
"NC64","Sus scrofa"
"NC47","Sus scrofa"
"NC47","Cervus elaphus"
"NC47","Dama dama"
"NE31","Oryctolagus cuniculus"
"NE41","Oryctolagus cuniculus"
"NE32","Oryctolagus cuniculus"
"NE31","Lepus granatensis"
"ND58","Oryctolagus cuniculus"
"ND49","Oryctolagus cuniculus"
"ND59","Oryctolagus cuniculus"
"ND48","Oryctolagus cuniculus"
"ND27","Oryctolagus cuniculus"
"ND16","Oryctolagus cuniculus"
"NC25","Oryctolagus cuniculus"
"NC54","Lepus granatensis"
"ND05","Sciurus vulgaris"
"NE41","Sciurus vulgaris"
"NE32","Sciurus vulgaris"
"NE50","Sciurus vulgaris"
"ND07","Sciurus vulgaris"
"ND28","Sciurus vulgaris"
"ND16","Sciurus vulgaris"
"NC25","Sciurus vulgaris"
"ND18","Lutra lutra"
"ND19","Lutra lutra"
"ND20","Lutra lutra"
"ND24","Lutra lutra"
"ND25","Lutra lutra"
"ND26","Lutra lutra"
"ND29","Lutra lutra"
"ND33","Lutra lutra"
"ND34","Lutra lutra"
"ND35","Lutra lutra"
"ND38","Lutra lutra"
"ND39","Lutra lutra"
"ND43","Lutra lutra"
"ND44","Lutra lutra"
"ND45","Lutra lutra"
"ND47","Lutra lutra"
"ND48","Lutra lutra"
"ND49","Lutra lutra"
"ND54","Lutra lutra"
"ND55","Lutra lutra"
"ND56","Lutra lutra"
"ND58","Lutra lutra"
"ND59","Lutra lutra"
"ND64","Lutra lutra"
"ND65","Lutra lutra"
"ND66","Lutra lutra"
"ND67","Lutra lutra"
"ND68","Lutra lutra"
"ND69","Lutra lutra"
"ND74","Lutra lutra"
"ND75","Lutra lutra"
"ND78","Lutra lutra"
"ND79","Lutra lutra"
"ND81","Lutra lutra"
"ND84","Lutra lutra"
"ND96","Lutra lutra"
"NE01","Lutra lutra"
"NE11","Lutra lutra"
"NE20","Lutra lutra"
"NE30","Lutra lutra"
"NE40","Lutra lutra"
"NE41","Lutra lutra"
"NE42","Lutra lutra"
"NE50","Lutra lutra"
"NE51","Lutra lutra"
"NE60","Lutra lutra"
"NE61","Lutra lutra"
"PD42","Vulpes vulpes"
"PC43","Vulpes vulpes"
"PC37","Lutra lutra"
"PC37","Vulpes vulpes"
"PC26","Lutra lutra"
"NC93","Lutra lutra"
"NC94","Lutra lutra"
"PC26","Meles meles"
"NB49","Lutra lutra"
"NB67","Lutra lutra"
"PD52","Lutra lutra"
"NB89","Lutra lutra"
"NC80","Lutra lutra"
"NB38","Lutra lutra"
"NC82","Lutra lutra"
"PC06","Lutra lutra"
"PC16","Lutra lutra"
"NF99","Martes foina"
