"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"MD73",NA,NA,"Mustela putorius",NA,NA,NA
"MC58",NA,NA,"Vulpes vulpes",NA,NA,NA
"MC59",NA,NA,"Genetta genetta",NA,NA,NA
"ND04",NA,NA,"Mustela nivalis",NA,NA,NA
"PB14",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD15",NA,NA,"Vulpes vulpes",NA,NA,NA
"PG31",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF09",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND87",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC90",NA,NA,"Vulpes vulpes",NA,NA,NA
"NF55",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB43",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND06",NA,NA,"Genetta genetta",NA,NA,NA
"PE72",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB13",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD35",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND16",NA,NA,"Genetta genetta",NA,NA,NA
"ND15",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND27",NA,NA,"Vulpes vulpes",NA,NA,NA
"NF49",NA,NA,"Vulpes vulpes",NA,NA,NA
"PG32",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC39",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND29",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB27",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND11",NA,NA,"Martes foina",NA,NA,NA
"NG21",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE19",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE46",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC88",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB91",NA,NA,"Vulpes vulpes",NA,NA,NA
"PG10",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC04",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE39",NA,NA,"Vulpes vulpes",NA,NA,NA
"NG30",NA,NA,"Vulpes vulpes",NA,NA,NA
"QG20",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND68",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND23",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND99",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB84",NA,NA,"Vulpes vulpes",NA,NA,NA
"MD62",NA,NA,"Vulpes vulpes",NA,NA,NA
"MD94",NA,NA,"Vulpes vulpes",NA,NA,NA
"PD25",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB11",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE22",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB78",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE05",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND50",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND40",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC39",NA,NA,"Martes foina",NA,NA,NA
"NB48",NA,NA,"Martes foina",NA,NA,NA
"NB59",NA,NA,"Martes foina",NA,NA,NA
"MD71",NA,NA,"Genetta genetta",NA,NA,NA
"PD34",NA,NA,"Martes foina",NA,NA,NA
"ND10",NA,NA,"Mustela nivalis",NA,NA,NA
"PD61",NA,NA,"Vulpes vulpes",NA,NA,NA
"PG11",NA,NA,"Genetta genetta",NA,NA,NA
"NC21",NA,NA,"Martes foina",NA,NA,NA
"NC98",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB26",NA,NA,"Martes foina",NA,NA,NA
"NB36",NA,NA,"Martes foina",NA,NA,NA
"NB37",NA,NA,"Martes foina",NA,NA,NA
"NB29",NA,NA,"Martes foina",NA,NA,NA
"NE50",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC21",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB38",NA,NA,"Martes foina",NA,NA,NA
"PD32",NA,NA,"Vulpes vulpes",NA,NA,NA
"MC69",NA,NA,"Vulpes vulpes",NA,NA,NA
"NG65",NA,NA,"Martes foina",NA,NA,NA
"PF05",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB39",NA,NA,"Martes foina",NA,NA,NA
"NC62",NA,NA,"Martes foina",NA,NA,NA
"NC64",NA,NA,"Martes foina",NA,NA,NA
"NC53",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC11",NA,NA,"Genetta genetta",NA,NA,NA
"NC11",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB31",NA,NA,"Vulpes vulpes",NA,NA,NA
"NG81",NA,NA,"Arvicola sapidus",NA,NA,NA
"PF32",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PF54",NA,NA,"Lepus granatensis",NA,NA,NA
"PF63",NA,NA,"Lepus granatensis",NA,NA,NA
"PF72",NA,NA,"Lepus granatensis",NA,NA,NA
"PF62",NA,NA,"Lepus granatensis",NA,NA,NA
"PF62",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF42",NA,NA,"Lepus granatensis",NA,NA,NA
"PF52",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF61",NA,NA,"Lepus granatensis",NA,NA,NA
"PF51",NA,NA,"Lepus granatensis",NA,NA,NA
"PF52",NA,NA,"Lepus granatensis",NA,NA,NA
"PF70",NA,NA,"Lepus granatensis",NA,NA,NA
"PE79",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE69",NA,NA,"Lepus granatensis",NA,NA,NA
"PE69",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE68",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE68",NA,NA,"Lepus granatensis",NA,NA,NA
"PE58",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE58",NA,NA,"Lepus granatensis",NA,NA,NA
"PE57",NA,NA,"Lepus granatensis",NA,NA,NA
"PE37",NA,NA,"Lepus granatensis",NA,NA,NA
"PE38",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF12",NA,NA,"Lepus granatensis",NA,NA,NA
"PF02",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF33",NA,NA,"Lepus granatensis",NA,NA,NA
"PF33",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF32",NA,NA,"Lepus granatensis",NA,NA,NA
"PF32",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PF31",NA,NA,"Lepus granatensis",NA,NA,NA
"PF52",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF70",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE79",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE58",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE57",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE37",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE38",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF21",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF02",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF33",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF32",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF31",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF64",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF54",NA,NA,"Meles meles",NA,NA,NA
"PF63",NA,NA,"Genetta genetta",NA,NA,NA
"PF72",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF62",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF62",NA,NA,"Meles meles",NA,NA,NA
"PF62",NA,NA,"Martes foina",NA,NA,NA
"PF62",NA,NA,"Genetta genetta",NA,NA,NA
"PF62",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF72",NA,NA,"Martes foina",NA,NA,NA
"PF42",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF52",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF51",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF51",NA,NA,"Meles meles",NA,NA,NA
"PF51",NA,NA,"Genetta genetta",NA,NA,NA
"PF52",NA,NA,"Meles meles",NA,NA,NA
"PF52",NA,NA,"Martes foina",NA,NA,NA
"PF61",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF61",NA,NA,"Genetta genetta",NA,NA,NA
"PF60",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF60",NA,NA,"Martes foina",NA,NA,NA
"PF60",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF60",NA,NA,"Genetta genetta",NA,NA,NA
"PF70",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF70",NA,NA,"Genetta genetta",NA,NA,NA
"PF70",NA,NA,"Martes foina",NA,NA,NA
"PF70",NA,NA,"Meles meles",NA,NA,NA
"PE79",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE79",NA,NA,"Genetta genetta",NA,NA,NA
"PE79",NA,NA,"Martes foina",NA,NA,NA
"PF70",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE79",NA,NA,"Meles meles",NA,NA,NA
"PE79",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE69",NA,NA,"Meles meles",NA,NA,NA
"PE69",NA,NA,"Martes foina",NA,NA,NA
"PE69",NA,NA,"Genetta genetta",NA,NA,NA
"PE69",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE68",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE68",NA,NA,"Meles meles",NA,NA,NA
"PE68",NA,NA,"Genetta genetta",NA,NA,NA
"PE58",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE58",NA,NA,"Meles meles",NA,NA,NA
"PE58",NA,NA,"Genetta genetta",NA,NA,NA
"PE58",NA,NA,"Martes foina",NA,NA,NA
"PE57",NA,NA,"Genetta genetta",NA,NA,NA
"PE47",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE57",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE57",NA,NA,"Martes foina",NA,NA,NA
"PE57",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE57",NA,NA,"Meles meles",NA,NA,NA
"PE37",NA,NA,"Martes foina",NA,NA,NA
"PE37",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PE37",NA,NA,"Vulpes vulpes",NA,NA,NA
"PE37",NA,NA,"Meles meles",NA,NA,NA
"PE38",NA,NA,"Meles meles",NA,NA,NA
"PE38",NA,NA,"Martes foina",NA,NA,NA
"PE38",NA,NA,"Genetta genetta",NA,NA,NA
"PF21",NA,NA,"Genetta genetta",NA,NA,NA
"PF12",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF12",NA,NA,"Martes foina",NA,NA,NA
"PF11",NA,NA,"Genetta genetta",NA,NA,NA
"PF02",NA,NA,"Genetta genetta",NA,NA,NA
"PF33",NA,NA,"Meles meles",NA,NA,NA
"PF33",NA,NA,"Genetta genetta",NA,NA,NA
"PF33",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF32",NA,NA,"Meles meles",NA,NA,NA
"PF32",NA,NA,"Martes foina",NA,NA,NA
"PF32",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF32",NA,NA,"Genetta genetta",NA,NA,NA
"PF31",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF31",NA,NA,"Martes foina",NA,NA,NA
"PF31",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PF31",NA,NA,"Genetta genetta",NA,NA,NA
"PF31",NA,NA,"Meles meles",NA,NA,NA
"PF64",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF54",NA,NA,"Sus scrofa",NA,NA,NA
"PF54",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF63",NA,NA,"Sus scrofa",NA,NA,NA
"PF73",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF72",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF72",NA,NA,"Sus scrofa",NA,NA,NA
"PF62",NA,NA,"Sus scrofa",NA,NA,NA
"PF62",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF42",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF52",NA,NA,"Sus scrofa",NA,NA,NA
"PF51",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF52",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF51",NA,NA,"Sus scrofa",NA,NA,NA
"PF42",NA,NA,"Sus scrofa",NA,NA,NA
"PF61",NA,NA,"Sus scrofa",NA,NA,NA
"PF60",NA,NA,"Sus scrofa",NA,NA,NA
"PF60",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF70",NA,NA,"Sus scrofa",NA,NA,NA
"PF70",NA,NA,"Capreolus capreolus",NA,NA,NA
"PE79",NA,NA,"Capreolus capreolus",NA,NA,NA
"PE79",NA,NA,"Sus scrofa",NA,NA,NA
"PE69",NA,NA,"Sus scrofa",NA,NA,NA
"PE69",NA,NA,"Capreolus capreolus",NA,NA,NA
"PE68",NA,NA,"Sus scrofa",NA,NA,NA
"PE58",NA,NA,"Sus scrofa",NA,NA,NA
"PE58",NA,NA,"Capreolus capreolus",NA,NA,NA
"PE57",NA,NA,"Sus scrofa",NA,NA,NA
"PE57",NA,NA,"Capreolus capreolus",NA,NA,NA
"PE37",NA,NA,"Sus scrofa",NA,NA,NA
"PE38",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF21",NA,NA,"Sus scrofa",NA,NA,NA
"PF12",NA,NA,"Sus scrofa",NA,NA,NA
"PF12",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF02",NA,NA,"Sus scrofa",NA,NA,NA
"PF33",NA,NA,"Sus scrofa",NA,NA,NA
"PF33",NA,NA,"Capreolus capreolus",NA,NA,NA
"PF32",NA,NA,"Sus scrofa",NA,NA,NA
"PF31",NA,NA,"Sus scrofa",NA,NA,NA
"PF31",NA,NA,"Capreolus capreolus",NA,NA,NA
"MD94",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC32",NA,NA,"Crocidura russula",NA,NA,NA
"NC41",NA,NA,"Crocidura russula",NA,NA,NA
"MC97",NA,NA,"Crocidura russula",NA,NA,NA
"NF66",NA,NA,"Crocidura russula",NA,NA,NA
"NF30",NA,NA,"Crocidura russula",NA,NA,NA
"NC30",NA,NA,"Crocidura russula",NA,NA,NA
"ND04",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"MC97",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE93",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE64",NA,NA,"Lepus granatensis",NA,NA,NA
"PE62",NA,NA,"Lepus granatensis",NA,NA,NA
"PE62",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE65",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE45",NA,NA,"Lepus granatensis",NA,NA,NA
"NE68",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE83",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE74",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PE35",NA,NA,"Lepus granatensis",NA,NA,NA
"MD93",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"MD93",NA,NA,"Eliomys quercinus",NA,NA,NA
"MD93",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NC32",NA,NA,"Mus spretus",NA,NA,NA
"NC32",NA,NA,"Rattus norvegicus",NA,NA,NA
"NC32",NA,NA,"Rattus rattus",NA,NA,NA
"MC97",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"MC97",NA,NA,"Rattus rattus",NA,NA,NA
"NF60",NA,NA,"Mus spretus",NA,NA,NA
"NF66",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF58",NA,NA,"Mus spretus",NA,NA,NA
"NF66",NA,NA,"Mus spretus",NA,NA,NA
"NF30",NA,NA,"Mus spretus",NA,NA,NA
"NF30",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NE57",NA,NA,"Crocidura russula",NA,NA,NA
"NE47",NA,NA,"Crocidura russula",NA,NA,NA
"NF67",NA,NA,"Crocidura russula",NA,NA,NA
"NF56",NA,NA,"Crocidura russula",NA,NA,NA
"NE57",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NE57",NA,NA,"Mus spretus",NA,NA,NA
"NE57",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NE47",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NE47",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NE47",NA,NA,"Mus spretus",NA,NA,NA
"NE47",NA,NA,"Mus musculus",NA,NA,NA
"NE39",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF57",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF67",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF57",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF67",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF56",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF56",NA,NA,"Mus spretus",NA,NA,NA
"NF56",NA,NA,"Microtus agrestis",NA,NA,NA
"NF56",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF66",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF66",NA,NA,"Mus musculus",NA,NA,NA
"NF66",NA,NA,"Microtus agrestis",NA,NA,NA
"NF67",NA,NA,"Microtus agrestis",NA,NA,NA
"NF57",NA,NA,"Microtus agrestis",NA,NA,NA
"NG45",NA,NA,"Genetta genetta",NA,NA,NA
"NG65",NA,NA,"Mustela nivalis",NA,NA,NA
"NF81",NA,NA,"Vulpes vulpes",NA,NA,NA
"NG45",NA,NA,"Vulpes vulpes",NA,NA,NA
"NG44",NA,NA,"Genetta genetta",NA,NA,NA
"NG44",NA,NA,"Meles meles",NA,NA,NA
"NG54",NA,NA,"Felis silvestris",NA,NA,NA
"NG54",NA,NA,"Meles meles",NA,NA,NA
"NG43",NA,NA,"Felis silvestris",NA,NA,NA
"NG12",NA,NA,"Genetta genetta",NA,NA,NA
"NG54",NA,NA,"Sus scrofa",NA,NA,NA
"NG65",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG64",NA,NA,"Sus scrofa",NA,NA,NA
"NG75",NA,NA,"Cervus elaphus",NA,NA,NA
"NG55",NA,NA,"Sus scrofa",NA,NA,NA
"NG65",NA,NA,"Sus scrofa",NA,NA,NA
"NG55",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG64",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG45",NA,NA,"Sus scrofa",NA,NA,NA
"NG43",NA,NA,"Sus scrofa",NA,NA,NA
"PF13",NA,NA,"Sus scrofa",NA,NA,NA
"NG53",NA,NA,"Sus scrofa",NA,NA,NA
"NG34",NA,NA,"Sus scrofa",NA,NA,NA
"NG33",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG35",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG22",NA,NA,"Sus scrofa",NA,NA,NA
"NG23",NA,NA,"Capreolus capreolus",NA,NA,NA
"NG35",NA,NA,"Eliomys quercinus",NA,NA,NA
"NG23",NA,NA,"Eliomys quercinus",NA,NA,NA
"ND05",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND05",NA,NA,"Meles meles",NA,NA,NA
"ND05",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND05",NA,NA,"Genetta genetta",NA,NA,NA
"NE41",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE41",NA,NA,"Meles meles",NA,NA,NA
"NE32",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE41",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NE41",NA,NA,"Genetta genetta",NA,NA,NA
"NE32",NA,NA,"Meles meles",NA,NA,NA
"NE52",NA,NA,"Martes foina",NA,NA,NA
"NE52",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE51",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE51",NA,NA,"Meles meles",NA,NA,NA
"NE51",NA,NA,"Genetta genetta",NA,NA,NA
"ND59",NA,NA,"Genetta genetta",NA,NA,NA
"ND48",NA,NA,"Genetta genetta",NA,NA,NA
"ND49",NA,NA,"Genetta genetta",NA,NA,NA
"ND49",NA,NA,"Martes foina",NA,NA,NA
"ND49",NA,NA,"Vulpes vulpes",NA,NA,NA
"NE50",NA,NA,"Meles meles",NA,NA,NA
"NE50",NA,NA,"Genetta genetta",NA,NA,NA
"NE50",NA,NA,"Martes foina",NA,NA,NA
"ND59",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND49",NA,NA,"Meles meles",NA,NA,NA
"ND59",NA,NA,"Meles meles",NA,NA,NA
"ND59",NA,NA,"Martes foina",NA,NA,NA
"ND48",NA,NA,"Meles meles",NA,NA,NA
"NE50",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND07",NA,NA,"Genetta genetta",NA,NA,NA
"ND18",NA,NA,"Genetta genetta",NA,NA,NA
"ND18",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND18",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND18",NA,NA,"Meles meles",NA,NA,NA
"ND07",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND28",NA,NA,"Meles meles",NA,NA,NA
"ND07",NA,NA,"Meles meles",NA,NA,NA
"ND28",NA,NA,"Genetta genetta",NA,NA,NA
"ND28",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND26",NA,NA,"Genetta genetta",NA,NA,NA
"ND26",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND17",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND16",NA,NA,"Herpestes ichneumon",NA,NA,NA
"ND06",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND16",NA,NA,"Meles meles",NA,NA,NA
"NC25",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC25",NA,NA,"Genetta genetta",NA,NA,NA
"NC26",NA,NA,"Felis silvestris",NA,NA,NA
"NC58",NA,NA,"Genetta genetta",NA,NA,NA
"NC58",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC68",NA,NA,"Felis silvestris",NA,NA,NA
"NC58",NA,NA,"Meles meles",NA,NA,NA
"NC55",NA,NA,"Meles meles",NA,NA,NA
"NC34",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC25",NA,NA,"Martes foina",NA,NA,NA
"NC25",NA,NA,"Felis silvestris",NA,NA,NA
"NC33",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC16",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC16",NA,NA,"Meles meles",NA,NA,NA
"NC16",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC16",NA,NA,"Genetta genetta",NA,NA,NA
"NC46",NA,NA,"Meles meles",NA,NA,NA
"NC46",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC54",NA,NA,"Vulpes vulpes",NA,NA,NA
"NC64",NA,NA,"Genetta genetta",NA,NA,NA
"NC64",NA,NA,"Meles meles",NA,NA,NA
"NC64",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC54",NA,NA,"Meles meles",NA,NA,NA
"NC54",NA,NA,"Martes foina",NA,NA,NA
"NC54",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC54",NA,NA,"Genetta genetta",NA,NA,NA
"NC54",NA,NA,"Lutra lutra",NA,NA,NA
"NC46",NA,NA,"Genetta genetta",NA,NA,NA
"NC46",NA,NA,"Lutra lutra",NA,NA,NA
"NC65",NA,NA,"Lutra lutra",NA,NA,NA
"NC46",NA,NA,"Martes foina",NA,NA,NA
"NC46",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NC55",NA,NA,"Lutra lutra",NA,NA,NA
"NG63",NA,NA,"Capra pyrenaica",NA,NA,NA
"NG75",NA,NA,"Capra pyrenaica",NA,NA,NA
"NG62",NA,NA,"Capra pyrenaica",NA,NA,NA
"NG73",NA,NA,"Capra pyrenaica",NA,NA,NA
"PG33",NA,NA,"Capra pyrenaica",NA,NA,NA
"ND05",NA,NA,"Sus scrofa",NA,NA,NA
"NE41",NA,NA,"Sus scrofa",NA,NA,NA
"NE41",NA,NA,"Capreolus capreolus",NA,NA,NA
"NE32",NA,NA,"Sus scrofa",NA,NA,NA
"NE31",NA,NA,"Capreolus capreolus",NA,NA,NA
"NE32",NA,NA,"Capreolus capreolus",NA,NA,NA
"NE31",NA,NA,"Sus scrofa",NA,NA,NA
"NE52",NA,NA,"Sus scrofa",NA,NA,NA
"NE52",NA,NA,"Capreolus capreolus",NA,NA,NA
"NE51",NA,NA,"Sus scrofa",NA,NA,NA
"ND49",NA,NA,"Sus scrofa",NA,NA,NA
"NE50",NA,NA,"Sus scrofa",NA,NA,NA
"ND59",NA,NA,"Sus scrofa",NA,NA,NA
"ND58",NA,NA,"Sus scrofa",NA,NA,NA
"ND48",NA,NA,"Sus scrofa",NA,NA,NA
"ND18",NA,NA,"Sus scrofa",NA,NA,NA
"ND28",NA,NA,"Sus scrofa",NA,NA,NA
"ND07",NA,NA,"Sus scrofa",NA,NA,NA
"ND17",NA,NA,"Sus scrofa",NA,NA,NA
"ND26",NA,NA,"Sus scrofa",NA,NA,NA
"ND27",NA,NA,"Sus scrofa",NA,NA,NA
"ND06",NA,NA,"Sus scrofa",NA,NA,NA
"ND16",NA,NA,"Sus scrofa",NA,NA,NA
"NC26",NA,NA,"Sus scrofa",NA,NA,NA
"NC25",NA,NA,"Sus scrofa",NA,NA,NA
"NC26",NA,NA,"Dama dama",NA,NA,NA
"NC11",NA,NA,"Sus scrofa",NA,NA,NA
"NC58",NA,NA,"Sus scrofa",NA,NA,NA
"NC68",NA,NA,"Sus scrofa",NA,NA,NA
"NC55",NA,NA,"Sus scrofa",NA,NA,NA
"NC44",NA,NA,"Sus scrofa",NA,NA,NA
"NC25",NA,NA,"Dama dama",NA,NA,NA
"NC46",NA,NA,"Sus scrofa",NA,NA,NA
"NC54",NA,NA,"Sus scrofa",NA,NA,NA
"NC64",NA,NA,"Sus scrofa",NA,NA,NA
"NC47",NA,NA,"Sus scrofa",NA,NA,NA
"NC47",NA,NA,"Cervus elaphus",NA,NA,NA
"NC47",NA,NA,"Dama dama",NA,NA,NA
"NE31",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE41",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE32",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE31",NA,NA,"Lepus granatensis",NA,NA,NA
"ND58",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND49",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND59",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND48",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND27",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"ND16",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC25",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC54",NA,NA,"Lepus granatensis",NA,NA,NA
"ND05",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE41",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE32",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE50",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND07",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND28",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND16",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NC25",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND18",NA,NA,"Lutra lutra",NA,NA,NA
"ND19",NA,NA,"Lutra lutra",NA,NA,NA
"ND20",NA,NA,"Lutra lutra",NA,NA,NA
"ND24",NA,NA,"Lutra lutra",NA,NA,NA
"ND25",NA,NA,"Lutra lutra",NA,NA,NA
